wind speed,debris name,alongwind_mean,alongwind_std_dev,acrosswind_mean,acrosswind_std_dev
140,COMP SHNGL,257.70552857141763,130.13648844839483,-0.9602604357259579,130.13648844839483
140,STAND SEAM,181.89060456831484,82.65085153309246,-1.0864303830779125,82.65085153309246
140,MODULAR MT,148.1572881048318,71.68822057503833,-0.49870245974169464,71.68822057503833
140,BUILT-UP,264.4767083631514,123.21001810900836,-1.8758070771153719,123.21001810900836
140,POLY TPO,29.502016539699934,16.107985395690115,0.38831356942562906,16.107985395690115
145,ENG SHINGL,223.88524760691553,105.48427377309292,-0.6347439001135704,105.48427377309292
145,COMP SHNGL,270.67756722918466,139.89945228445117,0.9523430758596554,139.89945228445117
145,STAND SEAM,184.49633780441977,84.72315172374215,0.08139136721288397,84.72315172374215
145,MODULAR MT,147.60570363739404,72.75111734572266,0.7879625754505593,72.75111734572266
145,BUILT-UP,271.5360472073206,123.69261528282999,-1.1382579608713037,123.69261528282999
145,POLY TPO,29.285230397796088,15.732746856625841,-0.026626547879523923,15.732746856625841
150,ENG SHINGL,221.367039141876,106.87066850625507,0.362110460972568,106.87066850625507
150,COMP SHNGL,281.47731535898856,138.4892466467031,0.08946499912205054,138.4892466467031
150,STAND SEAM,183.78437721262318,85.84428529324678,0.7547047215061357,85.84428529324678
150,MODULAR MT,142.99858850136258,73.53306029732347,-0.5823918584268268,73.53306029732347
150,BUILT-UP,272.1518032644759,121.94189980244069,3.2094805823803174,121.94189980244069
150,POLY TPO,30.18139959697199,16.07728604623986,0.0576676743359561,16.07728604623986
155,ENG SHINGL,226.82343355148603,106.14426819331923,0.6160082614205444,106.14426819331923
155,COMP SHNGL,288.7684795658444,141.8085273986793,0.20184505729777794,141.8085273986793
155,STAND SEAM,184.22176553020412,86.08045246356193,-1.2449229528595647,86.08045246356193
155,MODULAR MT,142.41764009754937,74.87022254083581,0.6237106746978123,74.87022254083581
155,BUILT-UP,267.5522740912164,120.9261396046253,-0.7032776975469426,120.9261396046253
155,POLY TPO,30.034285777985822,15.649758579496961,0.012725308248153601,15.649758579496961
160,ENG SHINGL,231.4957364123846,106.77976318593865,-1.1160189373856777,106.77976318593865
160,COMP SHNGL,301.74703257113725,142.31515267635055,-0.5561867184710966,142.31515267635055
160,STAND SEAM,182.8236966414546,87.64488458900372,0.35289545714348175,87.64488458900372
160,MODULAR MT,134.38623971689034,73.24044792348556,-0.15886320247903152,73.24044792348556
160,BUILT-UP,262.04071681500216,124.48795090943874,-0.7153175740902628,124.48795090943874
160,POLY TPO,30.81185823532681,15.731044381803635,-0.14834481107837152,15.731044381803635
165,ENG SHINGL,231.19534336094196,107.1825600403667,0.1708899161240941,107.1825600403667
165,COMP SHNGL,307.66886216623794,144.67998655770856,-0.7153301350455543,144.67998655770856
165,STAND SEAM,187.62556359085426,86.8255290233585,-0.9326984482773292,86.8255290233585
165,MODULAR MT,129.53773305143787,72.74548008064185,-1.31145630783994,72.74548008064185
165,BUILT-UP,262.92200258768946,124.52564227719382,-0.0672315328404004,124.52564227719382
165,POLY TPO,30.924985294520603,15.626656888547785,-0.19161582763331486,15.626656888547785
170,ENG SHINGL,232.09676387007767,109.79672336501412,1.0980299630434553,109.79672336501412
170,COMP SHNGL,310.569794881998,142.4163230388637,0.34792047238371215,142.4163230388637
170,STAND SEAM,185.33114844207867,90.27838869221318,-1.3928810243235477,90.27838869221318
170,MODULAR MT,120.31714476958187,70.04149757814389,-0.032924874011582485,70.04149757814389
170,BUILT-UP,266.7660676275798,125.3735554310884,0.8872279483504306,125.3735554310884
170,POLY TPO,31.324863771364303,15.886822319911754,0.2238564261502209,15.886822319911754
175,ENG SHINGL,236.4596286646429,107.14451924722688,0.8319589075341708,107.14451924722688
175,COMP SHNGL,311.22668678498763,136.6379571062916,-3.4460964250513912,136.6379571062916
