disasterNumber,damagedCity,damagedStateAbbreviation,damagedZipCode,householdComposition,grossIncome,specialNeeds,ownRent,residenceType,homeOwnersInsurance,floodInsurance,inspected,rpfvl,habitabilityRepairsRequired,destroyed,waterLevel,floodDamage,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,sbaEligible,renterDamageLevel,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,primaryResidence,personalPropertyEligible,ppfvl,censusBlockId,censusYear,id
4337,OCOEE,FL,34761,5,,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120950150041006,2017,5c12d8dbf2238e6fe40c80bf
4337,MIAMI,FL,33155,3,,False,Owner,House/Duplex,False,False,True,499.5,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120860089012035,2017,5c12d8dbf2238e6fe40c8085
4337,TAMPA,FL,33603,2,12000.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120570024003000,2017,5c12d8dbf2238e6fe40c808b
4337,PALMETTO BAY,FL,33176,1,26865.0,False,Owner,House/Duplex,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120860082063016,2017,5c12d8dbf2238e6fe40c80a4
4337,WEST PALM BEACH,FL,33413,4,37000.0,False,Owner,House/Duplex,False,False,True,499.5,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120990039021020,2017,5c12d8dbf2238e6fe40c80b8
4337,GAINESVILLE,FL,32601,1,16000.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120010002001026,2017,5c12d8dbf2238e6fe40c8090
4337,BELLEAIR,FL,33756,1,,False,Owner,House/Duplex,False,False,True,,,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,121030257003004,2017,5c12d8dbf2238e6fe40c8094
4337,MIDDLEBURG,FL,32068,1,,False,Owner,Mobile Home,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120190301023051,2017,5c12d8dbf2238e6fe40c809e
4337,MULBERRY,FL,33860,1,21500.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,121050149013001,2017,5c12d8dbf2238e6fe40c809f
4337,DELRAY BEACH,FL,33445,3,15015.0,False,Renter,Apartment,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120990069082008,2017,5c12d8dbf2238e6fe40c80af
4337,MIAMI,FL,33165,4,12000.0,False,Renter,Other,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860086013034,2017,5c12d8dbf2238e6fe40c80be
4337,KEYSTONE HEIGHTS,FL,32656,4,30000.0,False,Renter,Mobile Home,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120190311063001,2017,5c12d8dbf2238e6fe40c80b9
4337,FORT PIERCE,FL,34982,1,21000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121113816011026,2017,5c12d8dbf2238e6fe40c80b4
4337,POMPANO BEACH,FL,33064,1,27000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120110108001021,2017,5c12d8dbf2238e6fe40c80c3
4337,COCOA,FL,32926,1,43453.0,False,Owner,House/Duplex,False,False,True,,,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,120090621033028,2017,5c12d8dbf2238e6fe40c80e3
4337,HIALEAH,FL,33016,2,1800.0,False,Renter,Condo,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120860138003001,2017,5c12d8dbf2238e6fe40c80fa
4337,PEMBROKE PINES,FL,33025,1,,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,True,False,False,,False,,False,,True,,,,,,True,False,,120111103411017,2017,5c12d8dbf2238e6fe40c80f0
4337,MIAMI,FL,33018,1,1500.0,False,Renter,Other,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120860124002012,2017,5c12d8dbf2238e6fe40c80ed
4337,SEBRING,FL,33870,2,27308.0,False,Owner,Mobile Home,False,False,True,499.5,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120559601034025,2017,5c12d8dbf2238e6fe40c8104
4337,KEY LARGO,FL,33037,2,180000.0,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120879705002031,2017,5c12d8dbf2238e6fe40c80d4
4337,KISSIMMEE,FL,34741,2,17000.0,False,Renter,Apartment,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120970419001054,2017,5c12d8dbf2238e6fe40c80f7
4337,MIAMI,FL,33127,4,22736.0,False,Renter,House/Duplex,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120860022025005,2017,5c12d8dbf2238e6fe40c80eb
4337,MIAMI,FL,33194,2,80000.0,False,Owner,House/Duplex,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120860151002012,2017,5c12d8dbf2238e6fe40c80ce
4337,CAPE CORAL,FL,33990,2,55981.0,False,Owner,House/Duplex,True,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120710103072006,2017,5c12d8dbf2238e6fe40c8101
4337,ALTAMONTE SPRINGS,FL,32714,1,,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121170217062009,2017,5c12d8dbf2238e6fe40c80d7
4337,MIAMI,FL,33131,2,,False,Owner,Other,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120860067021008,2017,5c12d8dbf2238e6fe40c80f2
4337,LEHIGH ACRES,FL,33974,1,,False,Renter,Other,False,False,True,15821.98,False,True,0.0,False,False,,False,,True,True,False,,False,,False,,False,,,,,,True,False,0.0,120710403131038,2017,5c12d8dbf2238e6fe40c80c4
4337,POMPANO BEACH,FL,33069,1,8820.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120110306002021,2017,5c12d8dbf2238e6fe40c810b
4337,MIAMI,FL,33172,2,,False,Renter,Apartment,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120860090261002,2017,5c12d8dbf2238e6fe40c80e8
4337,ORLANDO,FL,32839,1,25550.0,False,Renter,House/Duplex,False,False,True,,,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,120950169061024,2017,5c12d8dbf2238e6fe40c80fc
4337,LARGO,FL,33773,3,65000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121030250091006,2017,5c12d8dbf2238e6fe40c8106
4337,BRADENTON,FL,34205,3,42322.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120810005033031,2017,5c12d8dbf2238e6fe40c80cf
4337,GREEN COVE SPRINGS,FL,32043,2,50000.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120190313002026,2017,5c12d8dbf2238e6fe40c80d2
4337,WEST PALM BEACH,FL,33406,1,25000.0,False,Owner,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120990038005007,2017,5c12d8dbf2238e6fe40c80dc
4337,ISLAMORADA,FL,33036,3,60000.0,False,Owner,House/Duplex,False,False,True,1665.0,False,False,2.0,True,False,,False,,False,False,True,1682.0,False,,False,,True,,,,,,True,False,341.7,120879709002036,2017,5c12d8dbf2238e6fe40c80de
4337,MIAMI GARDENS,FL,33055,2,28000.0,False,Owner,House/Duplex,False,False,True,10499.5,True,False,3.0,True,False,,False,,True,False,False,,True,10499.5,False,,False,,,,,,True,False,0.0,120860100161020,2017,5c12d8dbf2238e6fe40c80c5
4337,LAKE WORTH,FL,33461,1,0.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120990042021011,2017,5c12d8dbf2238e6fe40c80c8
4337,MERRITT ISLAND,FL,32952,1,,False,Owner,House/Duplex,False,False,True,11000.0,True,False,12.0,True,False,,False,,True,False,True,2036.0,True,11000.0,False,,False,,,,,,True,False,1927.8,120090693001002,2017,5c12d8dbf2238e6fe40c80ca
4337,BOYNTON BEACH,FL,33426,1,48090.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120990060052008,2017,5c12d8dbf2238e6fe40c80d9
4337,MIAMI,FL,33136,3,3221752.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120860036012010,2017,5c12d8dbf2238e6fe40c80e6
4337,FORT LAUDERDALE,FL,33312,1,,False,Owner,Other,True,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120110413001032,2017,5c12d8dbf2238e6fe40c80f5
4337,WEST PALM BEACH,FL,33415,1,14000.0,False,Renter,Apartment,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120990040072017,2017,5c12d8dbf2238e6fe40c8110
4337,COOPER CITY,FL,33328,1,31000.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120110704021009,2017,5c12d8dbf2238e6fe40c80e1
4337,MIAMI BEACH,FL,33141,1,26000.0,False,Renter,Townhouse,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860039121026,2017,5c12d8dbf2238e6fe40c80ff
4337,ORLANDO,FL,32826,1,19367.0,False,Renter,House/Duplex,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120950165111014,2017,5c12d8dbf2238e6fe40c80c9
4337,JACKSONVILLE,FL,32216,3,15000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120310159233018,2017,5c12d8dbf2238e6fe40c80cd
4337,WAUCHULA,FL,33873,5,55465.0,False,Owner,Other,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,False,False,,120499701011063,2017,5c12d8dbf2238e6fe40c80d3
4337,CAPE CORAL,FL,33904,1,21000.0,False,Renter,Apartment,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,True,341.7,120710108022013,2017,5c12d8dbf2238e6fe40c8105
4337,KISSIMMEE,FL,34746,1,42000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120970409021010,2017,5c12d8dbf2238e6fe40c80d1
4337,DADE CITY,FL,33523,2,8400.0,False,Renter,Apartment,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,121010326011021,2017,5c12d8dbf2238e6fe40c80f9
4337,MELBOURNE,FL,32934,1,,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120090641252020,2017,5c12d8dbf2238e6fe40c80f6
4337,JACKSONVILLE,FL,32209,2,8800.0,False,Renter,House/Duplex,False,False,True,,False,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,120310027012020,2017,5c12d8dbf2238e6fe40c80e5
4337,TAMPA,FL,33604,1,15776.0,False,Renter,House/Duplex,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120570013002019,2017,5c12d8dbf2238e6fe40c80ef
4337,DADE CITY,FL,33523,4,51400.0,False,Renter,Mobile Home,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120530401021043,2017,5c12d8dbf2238e6fe40c80cb
4337,MIAMI,FL,33193,1,,False,Owner,Condo,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860176003000,2017,5c12d8dbf2238e6fe40c80e0
4337,MIRAMAR,FL,33025,2,33000.0,False,Renter,House/Duplex,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120111103232000,2017,5c12d8dbf2238e6fe40c810f
4337,ORLANDO,FL,32808,5,1777.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120950187003014,2017,5c12d8dbf2238e6fe40c80ea
4337,NAPLES,FL,34109,1,35000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120210104053004,2017,5c12d8dbf2238e6fe40c80fb
4337,CLERMONT,FL,34711,6,85000.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120690313102003,2017,5c12d8dbf2238e6fe40c80e7
4337,MIAMI GARDENS,FL,33056,2,29000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860100112000,2017,5c12d8dbf2238e6fe40c80c6
4337,DAYTONA BEACH,FL,32118,1,17000.0,False,Owner,Condo,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,121270826052012,2017,5c12d8dbf2238e6fe40c80db
4337,NORTH MIAMI BEACH,FL,33160,2,32000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860002121000,2017,5c12d8dbf2238e6fe40c80c7
4337,SAINT PETERSBURG,FL,33716,2,,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,121030244061022,2017,5c12d8dbf2238e6fe40c80d8
4337,MIAMI,FL,33125,1,,False,Renter,House/Duplex,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120860050021003,2017,5c12d8dbf2238e6fe40c80dd
4337,NEWBERRY,FL,32669,1,148800.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120010022012029,2017,5c12d8dbf2238e6fe40c810a
4337,DAYTONA BEACH,FL,32117,1,38554.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,121270808042060,2017,5c12d8dbf2238e6fe40c80f4
4337,MIAMI,FL,33155,1,8820.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860059031015,2017,5c12d8dbf2238e6fe40c80ec
4337,DEERFIELD BEACH,FL,33064,5,11000.0,False,Owner,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120110107021010,2017,5c12d8dbf2238e6fe40c80cc
4337,OCALA,FL,34475,1,46000.0,False,Owner,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,False,False,,120830003022031,2017,5c12d8dbf2238e6fe40c80e2
4337,SUMMERFIELD,FL,34491,1,,False,Renter,Mobile Home,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120830009024017,2017,5c12d8dbf2238e6fe40c80d6
4337,NAPLES,FL,34109,1,8100.0,False,Renter,House/Duplex,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120210104052009,2017,5c12d8dbf2238e6fe40c80f1
4337,CLEARWATER,FL,33755,1,,False,Renter,House/Duplex,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,121030263003019,2017,5c12d8dbf2238e6fe40c8100
4337,OCALA,FL,34475,1,9336.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120830015002008,2017,5c12d8dbf2238e6fe40c80f3
4337,BOYNTON BEACH,FL,33435,1,52500.0,False,Owner,Other,False,True,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,False,False,,120990057024002,2017,5c12d8dbf2238e6fe40c80d0
4337,VALRICO,FL,33594,6,,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120570122103000,2017,5c12d8dbf2238e6fe40c8107
4337,MIAMI,FL,33125,5,28000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860050021017,2017,5c12d8dbf2238e6fe40c80fd
4337,ORLANDO,FL,32824,1,0.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120950168061018,2017,5c12d8dbf2238e6fe40c810e
4337,DELAND,FL,32724,1,22416.0,False,Owner,Mobile Home,True,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,121270902031022,2017,5c12d8dbf2238e6fe40c80d5
4337,HOMESTEAD,FL,33030,2,21600.0,False,Owner,Mobile Home,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860111013002,2017,5c12d8dbf2238e6fe40c80da
4337,HILLIARD,FL,32046,1,28000.0,False,Renter,Condo,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120890504004075,2017,5c12d8dbf2238e6fe40c810d
4337,KISSIMMEE,FL,34758,8,53000.0,False,Owner,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120970411001126,2017,5c12d8dbf2238e6fe40c8109
4337,CLEARWATER,FL,33763,1,60000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121030269104007,2017,5c12d8dbf2238e6fe40c8103
4337,DELRAY BEACH,FL,33483,1,,True,Renter,Other,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,False,False,,120990065022022,2017,5c12d8dbf2238e6fe40c80ee
4337,VENICE,FL,34293,1,3500000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121150025092005,2017,5c12d8dbf2238e6fe40c80e9
4337,VERO BEACH,FL,32960,4,22000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120610501002009,2017,5c12d8dbf2238e6fe40c80f8
4337,MIRAMAR,FL,33023,1,,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120111105012015,2017,5c12d8dbf2238e6fe40c80df
4337,SANFORD,FL,32771,3,60000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121170206002031,2017,5c12d8dbf2238e6fe40c80e4
4337,PORT RICHEY,FL,34668,4,40000.0,False,Owner,House/Duplex,False,False,True,499.5,False,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,121010310123024,2017,5c12d8dbf2238e6fe40c80fe
4337,SILVER SPRINGS,FL,34488,1,15504.0,False,Owner,Other,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120830006011014,2017,5c12d8dbf2238e6fe40c8102
4337,MIAMI,FL,33177,1,40000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860102042016,2017,5c12d8dbf2238e6fe40c810c
4337,HOLLYWOOD,FL,33019,3,95000.0,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120110920001005,2017,5c12d8dbf2238e6fe40c8108
4337,GAINESVILLE,FL,32608,1,14900.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120010015152004,2017,5c12d8dbf2238e6fe40c8111
4337,JACKSONVILLE,FL,32218,4,12000.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120310103032001,2017,5c12d8dbf2238e6fe40c8135
4337,HOLLYWOOD,FL,33020,1,16978.0,False,Owner,Apartment,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120110918012005,2017,5c12d8dbf2238e6fe40c811c
4337,CORAL GABLES,FL,33156,3,300000.0,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860080001014,2017,5c12d8dbf2238e6fe40c811d
4337,PALM BAY,FL,32907,1,28000.0,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120090652021018,2017,5c12d8dbf2238e6fe40c8140
4337,ASTATULA,FL,34705,2,55400.0,False,Owner,Mobile Home,True,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120690310003011,2017,5c12d8dbf2238e6fe40c8149
4337,MIRAMAR,FL,33027,1,20000.0,False,Renter,Townhouse,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120111103254012,2017,5c12d8dbf2238e6fe40c8117
4337,CORAL SPRINGS,FL,33065,1,,False,Renter,Apartment,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120110203111025,2017,5c12d8dbf2238e6fe40c8118
4337,UMATILLA,FL,32784,1,16000.0,False,Renter,Mobile Home,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120830006041098,2017,5c12d8dbf2238e6fe40c8131
4337,NAPLES,FL,34112,1,47000.0,False,Owner,Condo,False,False,True,,False,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,120210106052013,2017,5c12d8dbf2238e6fe40c812c
4337,WINTER SPRINGS,FL,32708,1,31000.0,False,Owner,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121170214012000,2017,5c12d8dbf2238e6fe40c8112
4337,ST PETERSBURG,FL,33711,1,30000.0,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121030201051006,2017,5c12d8dbf2238e6fe40c8122
4337,WINTER GARDEN,FL,34787,2,16000.0,False,Owner,Mobile Home,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120950171032578,2017,5c12d8dbf2238e6fe40c813b
4337,BEAUMONT,TX,77707,2,30000.0,False,Renter,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,482450114001027,2017,5c12d8dbf2238e6fe40c813f
4337,WINTER HAVEN,FL,33884,1,11000.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121050141232044,2017,5c12d8dbf2238e6fe40c8121
4337,MIAMI,FL,33179,1,17000.0,False,Owner,Condo,False,True,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120860097052000,2017,5c12d8dbf2238e6fe40c8127
4337,JACKSONVILLE,FL,32210,3,,False,Renter,Military Housing,False,False,True,,False,False,21.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120310131001010,2017,5c12d8dbf2238e6fe40c813a
4337,SEBRING,FL,33872,1,54650.0,True,Owner,House/Duplex,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120559606023014,2017,5c12d8dbf2238e6fe40c8145
4337,NAPLES,FL,34119,3,,False,Owner,House/Duplex,False,False,True,,False,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,120210104162008,2017,5c12d8dbf2238e6fe40c8126
4337,LAKE WORTH,FL,33463,1,87543.0,False,Owner,House/Duplex,False,False,True,,,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,120990059171011,2017,5c12d8dbf2238e6fe40c8113
4337,DELRAY BEACH,FL,33446,1,25450.0,False,Owner,House/Duplex,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120990077131005,2017,5c12d8dbf2238e6fe40c8130
4337,LARGO,FL,33770,6,,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,121030256022023,2017,5c12d8dbf2238e6fe40c812b
4337,UMATILLA,FL,32784,2,27000.0,False,Owner,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120830006041112,2017,5c12d8dbf2238e6fe40c8136
4337,MIAMI,FL,33143,1,7752.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860076031030,2017,5c12d8dbf2238e6fe40c8144
4337,LEHIGH ACRES,FL,33974,1,2000.0,False,Owner,House/Duplex,False,False,True,499.5,True,False,0.0,False,False,,False,,False,False,False,,True,499.5,False,,False,,,,,,True,False,0.0,120710403122039,2017,5c12d8dbf2238e6fe40c8153
4337,TAMPA,FL,33617,1,,False,Renter,Apartment,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120570104022000,2017,5c12d8dbf2238e6fe40c8114
4337,UMATILLA,FL,32784,1,,False,Renter,Mobile Home,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120830006041073,2017,5c12d8dbf2238e6fe40c814e
4337,DELAND,FL,32724,3,91000.0,False,Renter,House/Duplex,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,121270903051205,2017,5c12d8dbf2238e6fe40c8155
4337,HOLLYWOOD,FL,33021,1,,False,Renter,Apartment,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120111007003001,2017,5c12d8dbf2238e6fe40c811a
4337,NAPLES,FL,34109,1,50000.0,False,Owner,Condo,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120210102133000,2017,5c12d8dbf2238e6fe40c812f
4337,MELROSE,FL,32666,3,141220.0,False,Owner,Mobile Home,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,False,False,,121079503004022,2017,5c12d8dbf2238e6fe40c815f
4337,ORLANDO,FL,32805,2,8664.0,False,Renter,Apartment,False,False,True,,False,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,120950189003003,2017,5c12d8dbf2238e6fe40c8138
