Parcel Id,Address,roof cover,Stories,Disaster Permit,Permit Description,Demand Value,Value,Year Built
e5d84211-09fd-4bb6-8613-c45c9c9b08f5,167 PORT ROYAL ARANSAS PASS ARANSAS COUNTY TX,ASPHALT SHINGLES,1,False,None,130.0,10.0,1998
39c83eae-115f-40ee-94cb-9d8b299a5f08,183 PORT ROYAL ARANSAS PASS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,130.0,40.0,1974
b500eced-9849-48d6-ab33-1a3395295ec7,199 PORT ROYAL ARANSAS PASS ARANSAS COUNTY TX,ASPHALT SHINGLES,1,False,None,130.0,30.0,1983
e15b0d25-2b6f-4bfd-bc9c-38a97192f7f9,390 BAYSIDE DR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,128.0,20.0,1995
5214ab04-2f46-4255-813b-93ce0cdbfd66,201 BAYSHORE DR INGLESIDE ON THE BAY SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,106.0,20.0,1978
8b5cf640-20e7-4b35-a3bd-6f6521c181a3,1210 BAY AVE SEADRIFT CALHOUN COUNTY TX,ASPHALT SHINGLES,1,False,None,106.0,10.0,1960
fabab26e-556c-4c86-acfa-59115e64761a,1206 WEST BALTIMORE AVENUE SEADRIFT CALHOUN COUNTY TX,ASPHALT SHINGLES,1,False,None,106.0,20.0,1961
4874d4da-6b80-4bf7-a13d-4772732799f5,1008 WEST BALTIMORE AVENUE SEADRIFT CALHOUN COUNTY TX,ASPHALT SHINGLES,1,False,None,106.0,10.0,1965
ad58e3fd-8e0a-4f7a-aa84-ac3cb83a8644,1003 WEST BALTIMORE AVENUE SEADRIFT CALHOUN COUNTY TX,ASPHALT SHINGLES,1,False,None,106.0,10.0,1965
b4acec88-d6b7-4465-bf37-8f7cb5b08382,902 WEST BALTIMORE AVENUE SEADRIFT CALHOUN COUNTY TX,ASPHALT SHINGLES,1,False,None,106.0,10.0,2002
e727a626-488e-4615-b30e-d7979d9e62dc,601 9TH ST SEADRIFT CALHOUN COUNTY TX,ASPHALT SHINGLES,1,False,None,106.0,0.0,2011
7358bc51-c7fe-4fc9-a921-a26566cda858,4 BELAIRE DRIVE ROCKPORT ARANSAS COUNTY TX,ASPHALT SHINGLES,1,False,None,133.0,20.0,1977
733fc650-4c98-4216-9362-beba5c3fedcf,5 BELAIRE DRIVE ROCKPORT ARANSAS COUNTY TX,ASPHALT SHINGLES,1,False,None,133.0,100.0,1977
382a3d7d-4ec6-4f29-93e0-a1d62a5eab6c,123 BELAIRE DRIVE ROCKPORT ARANSAS COUNTY TX,ASPHALT SHINGLES,1,False,None,133.0,70.0,2002
ca38057b-1e3f-4d12-9db9-fbb1e389a6fe,143 PORT ROYAL CITY BY THE SEA ARANSAS COUNTY TX,ASPHALT SHINGLES,1,False,None,130.0,0.0,1965
66655e99-8e25-40c4-98dc-55e0e60e087b,164 PORT SAINT CLAIRE CITY BY THE SEA ARANSAS COUNTY TX,ASPHALT SHINGLES,1,False,None,130.0,10.0,1965
6bfdbfc5-706a-441a-a6c0-cf28cb99b790,112 PORT ROYAL CITY BY THE SEA ARANSAS COUNTY TX,ASPHALT SHINGLES,1,False,None,130.0,10.0,1969
b7b07b51-7709-49eb-8951-bf14739f6f37,136 PORT ROYAL CITY BY THE SEA ARANSAS COUNTY TX,ASPHALT SHINGLES,1,False,None,130.0,10.0,1968
3bc19e71-710f-4825-9ec4-307cb5b3cac6,149 DRIFTWOOD DRIVE ARANSAS PASS ARANSAS COUNTY TX,ASPHALT SHINGLES,1,False,None,130.0,90.0,1982
3c7faa97-673f-4a87-ad52-2ada26f3ec07,405 BAHIA MAR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,128.0,20.0,1998
042b74b6-ed8d-49a8-981d-f01384ffe546,429 BAHIA MAR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,128.0,10.0,1995
dd005b20-2f0b-41b7-8518-1c1043a4aabb,2104 W WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,20.0,2003
84681488-8644-494b-b607-5c9eb61f85f7,2108 W WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,1999
b3c0a63c-56fe-424d-8d03-07ebdc99fff6,2120 W WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,1999
d4d5f2e1-34b8-4b4c-acb8-5ed0df41ac4d,2002 COTTON WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,20.0,1999
901bcd5c-0a41-42a3-9ce0-3613eaca4d98,2125 W WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,1998
657ee002-0ad9-4a02-8c3d-3e09fa06627a,2123 W WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,20.0,2004
40af9bd6-06b9-4418-9308-8d0d37fdafc9,2115 W WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,2004
6663c547-c478-4d2f-b1a3-a9ab1559c210,2111 W WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,20.0,2004
336bf9a2-3e89-4d88-beec-a3c8726d321f,2107 W WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2004
1b392f97-ba63-494c-af7e-d7864aea1138,2103 W WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,2004
386ece2b-c813-4bda-a3b8-bfcdfc7fcd7e,2016 W WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,20.0,2005
4b91fec6-cee2-4591-a1c2-ce7b49fb212a,2000 W WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,2006
896f60ba-a0f5-495c-87ef-ec01304998a3,1992 W WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,2005
282f3ebd-2911-4cb3-a791-a9841c9eebf1,1984 W WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,2005
2cb985b1-c475-4847-aa07-cea8b852f467,1968 W WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,2006
e4754247-1e12-46ef-b652-b01810bc73e9,1960 WEST WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,2006
f2e3ba2f-bb77-41aa-9cea-224ce3a59ddf,1956 WEST WOOD DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,2010
36da4ca0-5212-4cf4-9cf9-3d867acb8f9a,2203 ESCONDIDO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,0.0,2014
1b3f5f06-a86b-4424-b26b-ff75487794fc,310 SAN JOSE ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2012
dc9c10ff-2c27-4217-8493-62d168b150a1,306 SAN JOSE ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,0.0,2013
ef707dc6-c27a-41ea-ba48-c71d71c65a4e,302 SAN JOSE ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2012
a8d2b7ba-8dc7-4fc0-8a4d-ccc9870515a6,303 SAN JOSE ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2012
1ab42479-f4c5-4cb1-9a9e-748a81290c68,313 SAN JOSE ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2012
8de47c8f-9bf9-4a27-af42-272d613a3628,315 SAN JOSE ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2015
3e015cad-cd71-49e5-b8b0-b5ae170430eb,2217 ESCONDIDO PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2013
a496e4ec-b69a-4bd1-8514-426b2a1af708,2223 ESCONDIDO PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,0.0,2014
149467a3-fcab-4e46-8581-22977fa8c4ee,1135 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2002
63d2587e-b2dc-45f4-8321-7fb1fbe16ea3,1131 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,0.0,2000
e7166b58-1f85-47b1-95d2-ad3cb995c811,1127 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2000
12195c17-7b78-47ea-a84f-a60f429b493c,1123 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,0.0,2000
2b707470-2e53-419f-bf44-8958f01b3baf,1119 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,0.0,2001
e2304931-769e-405b-adc7-fddb7625814e,1115 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,0.0,2001
d85c6187-7b3f-44f3-8be9-b27922bacd6e,1113 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,30.0,2002
c0ba5071-19e2-4e80-8357-d1db5398444a,1109 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,0.0,2001
0ba52ac7-6b82-4379-8389-5f56edc600e7,1105 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,0.0,2002
10e36b7b-d4c7-4f31-b699-0daf3fd987b7,1103 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2001
e38d290d-6019-4eb8-8420-f038b3660746,1107 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2001
8fbc89f9-d1f5-4424-8097-ebb2679904d9,104 GRACE DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,98.0,10.0,1966
836483c7-24fd-4e75-982e-e2de427f4e3d,110 GRACE DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,98.0,30.0,1966
59605b15-ebb3-47a2-82a7-ab0c31520405,114 GRACE DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,98.0,0.0,1966
6ffee831-968e-473d-a79f-12807ad17670,118 GRACE DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,98.0,40.0,1962
5e5019dd-3958-4bbe-9227-87c7322b0a56,122 GRACE DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,98.0,50.0,1966
909acde0-ed03-4f75-80cd-ba035f9671dc,128 GRACE DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,98.0,0.0,1966
4387f876-eb3b-4fbc-a3db-079f4ce78b31,2207 SPRING PARK DR INGLESIDE SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,112.0,0.0,1995
91f5f4fb-e098-49d6-91a1-b71b4827fcce,2199 SPRING PARK DR INGLESIDE SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,112.0,10.0,1995
fbce6f71-2266-4c37-b665-4c6e3f15959c,2185 SPRING PARK DR INGLESIDE SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,112.0,0.0,1995
554eff47-0f86-4c45-a1f5-12e2e237a55d,2175 SPRING PARK DR INGLESIDE SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,112.0,0.0,1995
903ed2a4-c98a-4a7c-a541-d8460ae883eb,2165 SPRING PARK DR INGLESIDE SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,112.0,0.0,1995
add18d24-fbea-4d35-99b5-d73e2e3ca588,2148 TIMBERLEAF CIR INGLESIDE SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,112.0,70.0,1992
3769cb1d-4840-415f-bc12-3396eaed2c89,2176 TIMBERLEAF CIR INGLESIDE SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,112.0,10.0,1994
fa3929d2-4c7b-4ae1-8a8c-68f074ee5426,2194 TIMBERLEAF CIR INGLESIDE SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,112.0,30.0,1994
c1762f86-8073-4341-ba82-be85e5e3f5c0,2146 CAPEHEART ST INGLESIDE SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,112.0,60.0,1971
7d9f1073-292a-4106-9f1e-60ec3ef9f6dd,2101 CAPEHEART ST INGLESIDE SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,112.0,10.0,2002
c97e6b32-3fe0-4333-9dfe-003d5421d19b,302 N SANDPIPER INGLESIDE ON THE BAY SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,106.0,30.0,2011
093acd09-2ed3-436f-9554-014690306b49,112 WENDI LN ARANSAS PASS SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,124.0,0.0,1997
29d0edf3-54db-45b5-abd4-ce9eaf4f93c3,119 WENDI LN ARANSAS PASS SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,124.0,30.0,1997
117df61d-4b95-4b0c-8d17-b2d97c50ae0e,120 WENDI LN ARANSAS PASS SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,124.0,10.0,1999
5f76eb24-5775-4055-bed6-5a0fbfb09dc3,118 WENDI LN ARANSAS PASS SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,124.0,50.0,2000
c33b22c2-8b97-4334-a3c1-fe4dcbbbf69a,115 WENDI LN ARANSAS PASS SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,124.0,50.0,1978
a57c40b6-d07e-4a4e-aeca-6ebb116ef37e,113 WENDI LN ARANSAS PASS SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,124.0,20.0,1986
3d0c9135-5464-46a7-9396-a6f3d58b34e3,114 WENDI LN ARANSAS PASS SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,124.0,10.0,2001
1cbaede4-652b-45a2-b10a-a2702d414761,111 WENDI LN ARANSAS PASS SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,124.0,30.0,1978
e7dadc12-82ea-415d-a171-3dc0d460e73d,613 DOLPHIN CIR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,134.0,50.0,1997
b6e29c96-ca8c-46c7-8724-06a1fead21fe,614 SANDDOLLAR CIR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,134.0,10.0,2015
7bb919c3-c30a-474e-aa4a-94c89b02f35c,617 PELICAN CIRCLE  PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,134.0,10.0,1981
635bb70e-663d-46c3-bd89-88ec0c85bb65,302 PACIFIC DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2011
288609ce-159d-4d9e-bdd5-bb0b894b15e0,2100 MENDOCINO DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2007
8f5607ac-4939-497e-b7dc-536fdde09639,2106 MENDOCINO DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,20.0,2007
7841289e-62b7-4225-9bd9-789cc1582ed2,302 SAN RAFAEL DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2006
7f386ce9-3f81-49ed-9785-9f7f34650c61,2112 MENDOCINO DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,30.0,2006
9211fed6-bafc-4722-8ea7-0a893ef82092,2118 MENDOCINO DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,30.0,2006
b1b58921-2772-4d49-beec-6750dd58031c,302 SAN MATEO DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2006
957d97de-c42d-4a8e-bc6f-8dd69d33c353,2124 MENDOCINO DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,0.0,2006
4c1df732-70e9-4e9b-9ebb-cfbf6e2c153e,1402 SACRAMENTO DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2008
bf2d7000-0d6a-4cdf-9689-8a006eeda3da,1000 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,20.0,2001
35199c0f-b1c1-4cf2-9032-13d946b14810,1006 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,0.0,2000
22ecdeb7-a1d7-419c-89ca-996260e2890d,1012 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,20.0,1999
dd39ef3c-f7ac-4132-8be3-2ce40fb83acd,1018 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,1999
a77d5b63-7d88-4b96-906c-933df099bb89,1024 CUPERTINO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,50.0,1998
9c095e96-81e0-49f4-bc95-f1a838373c38,2111 CAPEHEART ST INGLESIDE SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,112.0,0.0,1979
3b17189e-3cec-4ade-bf50-1a02ed81d509,2100 CAPEHEART ST INGLESIDE SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,112.0,30.0,2000
f5b726bd-3a56-4bdd-80aa-c662921717c1,440 WOODHAVEN INGLESIDE ON THE BAY SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,108.0,40.0,2004
25e0763b-c45e-4d1e-801e-803390c17b0e,101 WENDI LN ARANSAS PASS SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,124.0,10.0,1992
90c7908f-b776-4263-a927-2bd2f49fd203,103 WENDI LN ARANSAS PASS SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,124.0,0.0,1992
4045b63d-f3e2-4f81-a1a1-3c038adfbaf0,105 WENDI LN ARANSAS PASS SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,124.0,0.0,1992
8acaaa3e-7418-4582-be1e-7dd3194ae46e,107 WENDI LN ARANSAS PASS SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,124.0,50.0,1978
5c3e6e7f-72c9-4479-8163-0519fcd9c748,661 SAND DOLLAR CIR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,134.0,60.0,1944
6143d5ae-47d7-4fea-858b-475ba419b014,651 SANDOLLAR CIR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,134.0,10.0,1965
680ceb2f-09c9-4b24-a5f1-a83be9e94b01,635 SANDDOLLAR CIR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,134.0,20.0,2007
1072e4cd-794c-4883-bde1-5c64502ffc07,629 SAND DOLLAR CIR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,134.0,40.0,2001
11177ec5-6a1d-454a-8923-1f86ef7335a0,625 SANDDOLLAR CIRCLE PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,134.0,10.0,2014
aa897cd8-266f-4d90-9b23-10a7d3687974,617 SAND DOLLAR CIR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,134.0,10.0,2007
ad81d049-452c-4748-8309-6840c4523100,613 SAND DOLLAR CIR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,134.0,40.0,2007
010e8b95-4b6e-4eed-b085-ea9db6872cdf,609 SANDOLLAR CIR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,134.0,10.0,1999
73abfc33-aa60-4e1b-ac4c-4b9cc92f3193,610 SANDOLLAR CIR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,134.0,50.0,1982
3c0314f7-c879-463e-8680-7855c1fbf59a,624 SANDDOLLAR CIR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,134.0,10.0,1997
ad07c838-580e-4d52-9e7e-c7c5359cc50e,634 SAND DOLLAR CIR PORT ARANSAS NUECES COUNTY TX,ASPHALT SHINGLES,1,False,None,134.0,10.0,1997
7acc223e-a4c9-4de6-81e3-df01ea1d67bd,2119 TALLOW DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2009
4b69be85-2315-47af-ad22-c44f25b8118c,2123 TALLOW DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2009
a0500214-b488-4a43-8e6f-c929822ff06b,2201 TALLOW DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2009
4bde2d5b-70d6-4d70-8a71-ae394aa910b2,2200 TALLOW DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2009
98c72b1b-74a6-4bbe-900a-aeaf75f37005,2205 TALLOW DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2015
b38a5e7e-c389-476c-ac0d-c343a7b8a758,2204 TALLOW DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2015
a8430e00-c1ab-40f1-be3e-c246e6f2f2af,2208 TALLOW DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2015
f8ca3b35-bc30-4923-962f-c904e0672308,2213 TALLOW DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2015
b1f1ee96-f6dd-455a-93c9-6f47293d40d2,2212 TALLOW DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2015
2c4ab0e4-c5b3-4e55-b944-8c86886820a2,2217 TALLOW DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2014
2fcf5b70-1be6-4526-9134-2dcfd02e0436,2221 TALLOW DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2014
aabda4b6-7bdf-4d06-9ff0-95956d2a002a,2220 TALLOW DR PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2009
ff0abccb-5d83-453c-91dc-6f18b9549268,2122 TALLOW DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,2008
fdb0359c-7997-47c2-adf6-dc72977dd3d0,2118 TALLOW DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2009
ef772eeb-339d-48a5-85a2-3fa1a8f63e42,2114 TALLOW DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2009
b2f177e4-045e-4cad-abf4-ec9ba343ada9,2110 TALLOW DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2007
c7e329b6-3d15-4e9c-87ed-6630cc889bd2,2106 TALLOW DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,20.0,2007
b04f6f42-1f0f-43ba-9795-0596693e8052,2102 TALLOW DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2007
8eb0562d-002b-4b24-b791-c5d1bbe16e7c,2100 TALLOW DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,2008
1d0808fc-2658-440b-b9b4-3866a157039a,2101 TALLOW DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,2008
1f2ab967-4d5c-467c-b6cc-934fbc0f5917,2105 TALLOW DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2008
d08e5fe4-3a78-4d73-8854-f974577b1133,2107 TALLOW DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,2008
ad1fed96-8e76-47b5-8075-2b8eb6ea83e4,2109 TALLOW DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2008
489e90aa-488b-48d6-8ee7-e869e9829eb9,2111 TALLOW DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,10.0,2008
15cc8d18-94c1-4839-a8b9-dd80fc093a79,2115 TALLOW DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,96.0,0.0,2008
cd2db550-7959-42bf-993b-90b16d5b3175,1401 SACRAMENTO ST PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2011
6f1c2eb9-6ae6-4e0a-8625-4c77e29f6c91,2200 MENDOCINO DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,0.0,2008
472ae117-0bf0-45e3-9e40-3bde4e0516e9,2204 MENDOCINO DRIVE  PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2010
dae8df40-2875-4a43-a2b0-3672abd5318c,2208 MENDOCINO DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2011
e769fb8c-cceb-4779-b950-5f0372a73eba,2216 MENDOCINO DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2009
3f505207-5fbb-4144-a693-447c34bdb47f,2220 MENDOCINO DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,10.0,2008
7383648f-16a5-4bf8-b0c4-934608793b27,2130 MENDOCINO DRIVE PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,20.0,2006
c39639c3-dbb3-4ede-98da-62ef1f581bc4,1007 CUPERTINO STREET PORTLAND SAN PATRICIO COUNTY TX,ASPHALT SHINGLES,1,False,None,103.0,0.0,1998
