Parcel ID,Address,Use Code,Square Footage,Stories,Year Built,OccType,Exterior Walls,Roof Cover,Interior Walls,Frame Type,Floor Cover,Unit No.,Floor,Living Area,Number of Bedrooms,Number of Bathrooms,Condo Bldg,Permit Number,Disaster Permit,Disaster Permit Type,Disaster Permit Description,Latitude,Longitude,HAZUS Roof Damage Category,Max Roof Cover Damage,Min Roof Cover Damage
30152-300-000,  SUMMER OAK DR   PANAMA CITY BEACH 32408,WAREHOUSE- (004800),5000.0,1.0,1993.0,WAREH MINI,PREFIN MET,MOD METAL,MINIMUM,STEEL,CONC FINSH,,,,,,,"['MH063', '9211837', '9211838', '916765']",False,,,30.167675,-85.75780300000001,[0],0.0,0.0
30152-400-000,1724  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",5628.0,1.0,1986.0,NBHD CONVE,FACE BRICK,BUILT-UP,PLYWOOD,MASONARY,CORK/VTILE,,,,,,,"['10-0007', '9601248']",False,,,30.165083000000003,-85.755526,[0],0.0,0.0
30153-000-000,2023  THOMAS DR   PANAMA CITY BEACH 32408,OFFICE BLD (001700),6174.0,2.0,2002.0,OFFICE LOW,WD FR STUC,CLAY TILE,DRYWALL,WOOD FRAME,CLAY TILE; CARPET,,,,,,,"['RR20-00101', '93-8493', '9308493']",False,,,30.1658,-85.756057,[0],0.0,0.0
30153-005-000,2015  THOMAS DR   PANAMA CITY BEACH 32408,SERVICE ST (002600),2310.0,1.0,1994.0,SERV SHOP,FACE BRICK,ENG SHINGL,MINIMUM,MASONARY,CONC FINSH,,,,,,,['B1097'],False,,,30.165497,-85.755782,[0],0.0,0.0
30153-005-010,2021  THOMAS DR   PANAMA CITY BEACH 32408,DRIVE-IN R (002200),6194.0,1.0,1995.0,RES F/FOOD,PREFIN MTL,MODULAR MT,PLYWOOD,STEEL,HARDTILE,,,,,,,"['15-0550', '403403', 'B0252', '9808295', '9613288', '9411939', '9410799']",False,,,30.166315,-85.756011,[0],0.0,0.0
30153-005-020,1817  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",9432.0,1.0,2012.0,STORE RETL,AVERAGE; CONC BLOCK,MODULAR MT,DRYWALL,STEEL,CONC FINSH,,,,,,,"['12-0326', '9803671']",False,,,30.164763,-85.755397,[0],0.0,0.0
30153-005-030,2027  THOMAS DR   PANAMA CITY BEACH 32408,PROFESSION (001900),6448.0,1.0,1996.0,OFFICE LOW,COMMON BRK,STAND SEAM,DRYWALL,WOOD FRAME,CARPET; CLAY TILE,,,,,,,"['9608795', '99-01821']",False,,,30.167679999999997,-85.757,[0],0.0,0.0
30161-010-000,1717  THOMAS DR   PANAMA CITY BEACH 32408,OFFICE BLD (001700),1196.0,1.0,1985.0,OFFICE LOW,WD FR STUC,ENG SHINGL,DRYWALL,WOOD FRAME,CONC FINSH,,,,,,,['0973'],False,,,30.167961,-85.756861,[0],0.0,0.0
30161-015-000,1711  THOMAS DR   PANAMA CITY BEACH 32408,STORE/OFFI (001200),2700.0,1.0,1981.0,STORE DISC,AVERAGE,MODULAR MT; COMP SHNGL,MINIMUM; PLYWOOD,MASONARY,CONC FINSH; ASPH TILE,,,,,,,"['DIS18-0402', '11-0060', '9507221']",True,['ROOF'],"['COMM RE-ROOF 25 SQ $14,000']",30.167961,-85.756861,[2],30.487804878048784,30.487804878048784
30161-015-000,1711  THOMAS DR   PANAMA CITY BEACH 32408,STORE/OFFI (001200),960.0,2.0,1982.0,SFR RENTAL,VINYL; CONC BLOCK,STAND SEAM,MINIMUM,MASONARY,CONC FINSH; ASPH TILE,,,,,,,"['DIS18-0402', '11-0060', '9507221']",True,['ROOF'],"['COMM RE-ROOF 25 SQ $14,000']",30.167961,-85.756861,[3],60.97560975609757,60.97560975609757
30161-015-000,1711  THOMAS DR   PANAMA CITY BEACH 32408,STORE/OFFI (001200),4540.0,2.0,1981.0,SFR AVERG,COMMON BRK; PREFIN MTL,ENG SHINGL,PLYWOOD,MASONARY,SHT VINYL; CARPET,,,,,,,"['DIS18-0402', '11-0060', '9507221']",True,['ROOF'],"['COMM RE-ROOF 25 SQ $14,000']",30.166565999999996,-85.754779,[3],60.97560975609757,60.97560975609757
30165-020-000,124  GWYN DR   PANAMA CITY BEACH 32408,OFFICE BLD (001700),20040.0,1.0,1988.0,OFFICE LOW,MOD METAL; PRECAST PN,MODULAR MT,DRYWALL,STEEL,CARPET,,,,,,,"['B2726', 'B149', 'B151']",False,,,30.166565999999996,-85.754779,[0],0.0,0.0
30165-020-000,124  GWYN DR   PANAMA CITY BEACH 32408,OFFICE BLD (001700),7056.0,1.0,2000.0,OFFICE LOW,WD FR STUC; PREFIN MTL,STAND SEAM,DRYWALL,STEEL,CARPET,,,,,,,"['B2726', 'B149', 'B151']",False,,,30.166565999999996,-85.754779,[0],0.0,0.0
30165-020-000,124  GWYN DR   PANAMA CITY BEACH 32408,OFFICE BLD (001700),4756.0,1.0,2000.0,OFFICE LOW,WD FR STUC; PREFIN MTL,STAND SEAM,DRYWALL,STEEL,CARPET; HARDTILE,,,,,,,"['B2726', 'B149', 'B151']",False,,,30.166565999999996,-85.754779,[0],0.0,0.0
30165-020-000,124  GWYN DR   PANAMA CITY BEACH 32408,OFFICE BLD (001700),6750.0,1.0,2000.0,CC SLFSTOR,PREFIN MET,STAND SEAM,MINIMUM,STEEL,CONC FINSH,,,,,,,"['B2726', 'B149', 'B151']",False,,,30.167138,-85.75571500000001,[0],0.0,0.0
30165-026-000,123  GWYN DR   PANAMA CITY BEACH 32408,OFFICE BLD (001700),7779.0,1.0,1997.0,OFFICE LOW,WD FR STUC; PREFIN MTL,MODULAR MT,DRYWALL,STEEL,CARPET,,,,,,,['9704629'],False,,,30.167177000000002,-85.755477,[0],0.0,0.0
30165-030-000,121  GWYN DR  A-E PANAMA CITY BEACH 32408,OFFICE BLD (001700),3784.0,1.0,1985.0,OFFICE LOW,WD FR STUC,MODULAR MT; ENG SHINGL,PLYWOOD; DRYWALL,WOOD FRAME,CARPET,,,,,,,"['16-0033', 'RF0785', 'B510', '9801560']",False,,,30.167178999999997,-85.754867,[0],0.0,0.0
30165-040-000,125  GWYN DR   PANAMA CITY BEACH 32408,OFFICE BLD (001700),2502.0,1.0,1987.0,OFFICE LOW,PREFAB PNL,MODULAR MT,DRYWALL,WOOD FRAME,CLAY TILE; CARPET,,,,,,,"['16-0002', '9509495', '9405030', '93-9059']",False,,,30.166660999999998,-85.756536,[0],0.0,0.0
30165-051-000,1815  THOMAS DR   PANAMA CITY BEACH 32408,CAR WASH (003150),1440.0,1.0,1990.0,CAR WASH,COMMON BRK,MODULAR MT,NONE,MASONARY,CONC FINSH,,,,,,,,False,,,30.166960999999997,-85.756534,[0],0.0,0.0
30165-052-000,1813  THOMAS DR   PANAMA CITY BEACH 32408,OFFICE BLD (001700),3691.0,1.5,1998.0,OFFICE LOW,WD FR STUC,STAND SEAM,DRYWALL,WOOD FRAME,HARDWOOD; CARPET,,,,,,,"['B-2034', '9713669', '9710653']",False,,,30.167206,-85.756629,[0],0.0,0.0
30165-250-000,1809  THOMAS DR   PANAMA CITY BEACH 32408,REPAIR SER (002500),5000.0,1.0,1984.0,SERV SHOP,PREFIN MTL,MODULAR MT,NONE,STEEL,CONC FINSH,,,,,,,['DIS19-07416'],True,['ROOF'],['REPLACE METAL PANELS'],30.158521999999998,-85.75353100000001,[2],50.0,15.0
31028-000-000,2521  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",10508.0,1.0,1981.0,NBHD CONVE,CB STUCCO,BUILT-UP,MINIMUM; DRYWALL,MASONARY,CORK/VTILE; HARDTILE,,,,,,,"['DIS19-08877', '08-0013', '08-0203', '5554', '9502952', '9502801', '9502038']",True,['STORAGE/UTILITY'],['REPAIR STROM DAMAGE CANOPY'],30.158521999999998,-85.75353100000001,[0],0.0,0.0
31028-000-000,2521  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",208.0,1.0,2008.0,RES F/FOOD,WD FR STUC,MODULAR MT,DECORATIVE,WOOD FRAME,HARDTILE,,,,,,,"['DIS19-08877', '08-0013', '08-0203', '5554', '9502952', '9502801', '9502038']",True,['STORAGE/UTILITY'],['REPAIR STROM DAMAGE CANOPY'],30.157876,-85.753313,[0],0.0,0.0
31040-000-000,6209  SUNSET DR   PANAMA CITY BEACH 32408,RESTAURANT (002100),3882.0,1.0,2017.0,RES F/FOOD,CB STUCCO; COMMON BRK,MODULAR MT,DRYWALL,MASONARY,CLAY TILE,,,,,,,"['CB19-00140', '17-0012', '16-0187']",False,,,30.157103000000003,-85.752945,[0],0.0,0.0
31049-000-000,2601  THOMAS DR   PANAMA CITY BEACH 32408,PROFESSION (001900),3096.0,1.0,2016.0,OFFICE MED,CONC BLOCK,STAND SEAM,DRYWALL,MASONARY,CONC FINSH,,,,,,,"['15-1356', '15-0112', '3620']",False,,,30.155611999999998,-85.751937,[0],0.0,0.0
31070-010-000,2704  THOMAS DR   PANAMA CITY BEACH 32408,PROFESSION (001900),2646.0,1.0,2017.0,CLINIC,ABOVE AVE; CONC BLOCK,MODULAR MT,DRYWALL,WOOD FRAME,CORK/VTILE; CARPET,,,,,,,"['17-0006', '16-0178']",False,,,30.159133,-85.753699,[0],0.0,0.0
31084-000-000,2511  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",1716.0,1.0,1993.0,STORE RETL,PREFAB PNL; WD FR STUC,MINIMUM,PLYWOOD,WOOD FRAME,MIN PLYWD; HARDWOOD,,,,,,,"['932656', '931129', '9510849', '9600873', '9510190']",False,,,30.159491,-85.753796,[0],0.0,0.0
31085-000-000,2505  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",3585.0,1.0,1962.0,STORE RETL,CONC BLOCK,BUILT-UP; MINIMUM,MINIMUM; PLYWOOD,MASONARY,ASPH TILE; CARPET,,,,,,,"['18-0026', '08-0565', '7568', '9711644']",False,,,30.159491,-85.753796,[0],0.0,0.0
31085-000-000,2505  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",3420.0,1.0,1980.0,STORE RETL,PREFIN MTL,MINIMUM,MINIMUM,STEEL,CONC FINSH,,,,,,,"['18-0026', '08-0565', '7568', '9711644']",False,,,30.16174,-85.75480300000001,[0],0.0,0.0
31108-000-000,2304  THOMAS DR   PANAMA CITY BEACH 32408,RESTAURANT (002100),1174.0,1.0,1989.0,RESTAURANT,PREFAB PNL; CONC BLOCK,MODULAR MT,DRYWALL,WOOD FRAME,CONC FINSH,,,,,,,"['16-0056', '921394']",False,,,30.162137,-85.755179,[0],0.0,0.0
31110-000-000,2226  THOMAS DR   PANAMA CITY BEACH 32408,PROFESSION (001900),2516.0,2.0,1986.0,OFFICE MED,WD FR STUC,STAND SEAM,DRYWALL,WOOD FRAME,SHT VINYL; CARPET,,,,,,,"['18-00059', 'B397', 'B397', '9600900']",False,,,30.162137,-85.755179,[0],0.0,0.0
31110-000-000,2226  THOMAS DR   PANAMA CITY BEACH 32408,PROFESSION (001900),504.0,1.0,1981.0,OFFICE LOW,CB STUCCO; STONE,COMP SHNGL,DRYWALL,MASONARY,CARPET,,,,,,,"['18-00059', 'B397', 'B397', '9600900']",False,,,30.154571999999998,-85.749364,[0],0.0,0.0
31142-010-000,2909  THOMAS DR   PANAMA CITY BEACH 32408,HOTELS AND (003900),47536.0,3.0,2001.0,MOTEL HIGH,PRECAST PL,BUILT-UP,DRYWALL,MASONARY,CLAY TILE; CARPET,,,,,,,"['DIS19-06088', '18-02721', '17-0019', '15-1141', 'RF-1300', 'RF1203', 'B592', 'SP88', 'B09']",True,['ROOF'],['COMM RE-ROOF 320 SQ'],30.154178,-85.75014499999999,[3],100.0,100.0
31142-030-000,2905  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",14857.0,1.0,2001.0,NBHD CONVE,CB STUCCO; GLASS THRM,MODULAR MT; STAND SEAM,DRYWALL,MASONARY,CLAY TILE; CORK/VTILE,,,,,,,"['CB19-00228', 'DIS19-09793', 'DIS18-1254', '500374', '1432', 'B284', 'B1272']",True,"['ROOF', 'ROOF']","['RE-DECK EXISITING CANOPY', 'ROOF OVER AFTER STORM DAMAGE']",30.154178,-85.75014499999999,[1],15.0,2.0
31142-030-000,2905  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",840.0,1.0,2003.0,CAR WASH,CB STUCCO,ROLL COMP,NONE,MASONARY,CONC FINSH,,,,,,,"['CB19-00228', 'DIS19-09793', 'DIS18-1254', '500374', '1432', 'B284', 'B1272']",True,"['ROOF', 'ROOF']","['RE-DECK EXISITING CANOPY', 'ROOF OVER AFTER STORM DAMAGE']",30.15376,-85.749055,[1],15.0,2.0
31142-040-000,2913  THOMAS DR   PANAMA CITY BEACH 32408,COUNTY (008600),15182.0,1.0,2003.0,GOVT BLDG,FACE BRICK,STAND SEAM,DRYWALL; NONE,FIREPROOF,CONC FINSH; CLAY TILE,,,,,,,"['RF255', 'B1992']",False,,,30.153774,-85.751293,[0],0.0,0.0
31143-030-000,2826  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",10069.0,1.0,1984.0,STORE RETL,PREFIN MTL,MODULAR MT,CUST PANEL,STEEL,ASPH TILE,,,,,,,"['DIS19-12838', '16-0029', '501823']",True,['ROOF'],['DAMAGED ROOF REPAIR'],30.154664,-85.75154,[1],15.0,2.0
31144-010-000,2810  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",7820.0,2.0,2005.0,STORE RETL,WD FR STUC; PREFIN MTL,MODULAR MT,DRYWALL,STEEL,CONC FINSH,,,,,,,"['1636', 'B-2738']",False,,,30.154798,-85.751787,[0],0.0,0.0
31144-020-000,2802  THOMAS DR   PANAMA CITY BEACH 32408,RESTAURANT (002100),2660.0,1.0,1990.0,RESTAURANT,CB STUCCO,BUILT-UP,DRYWALL,MASONARY,HARDTILE,,,,,,,"['DIS19-10412', '08-1134', '402737', '19478']",True,['INTERIOR'],['INTERIOR REPAIRS - BLUE TOP WA...'],30.149908,-85.748005,[0],0.0,0.0
31145-000-000,5711  NORTH LAGOON DR   PANAMA CITY BEACH 32408,TOURIST AT (003500),5000.0,1.0,2013.0,WAREH STOR,PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,"['18-0019', '13-0016', '12-0003', '12-0151', '11-0603', '10-0024', '09-1001', '08-0446', 'B06-1544', '4547', '4030', '1293', '9803109', '9800976', '9603627', '9603627', '9506211', '9403847', '9402711', '93-5577', '92', '913397']",False,,,30.149908,-85.748005,[0],0.0,0.0
31145-000-000,5711  NORTH LAGOON DR   PANAMA CITY BEACH 32408,TOURIST AT (003500),390.0,1.0,2006.0,OFFICE LOW,AVERAGE,STAND SEAM,CUST PANEL,WOOD FRAME,HARDWOOD,,,,,,,"['18-0019', '13-0016', '12-0003', '12-0151', '11-0603', '10-0024', '09-1001', '08-0446', 'B06-1544', '4547', '4030', '1293', '9803109', '9800976', '9603627', '9603627', '9506211', '9403847', '9402711', '93-5577', '92', '913397']",False,,,30.149908,-85.748005,[0],0.0,0.0
31145-000-000,5711  NORTH LAGOON DR   PANAMA CITY BEACH 32408,TOURIST AT (003500),240.0,1.0,2018.0,RESTAURANT,AVERAGE; NONE,STAND SEAM,CUST PANEL,WOOD FRAME,PINE WOOD,,,,,,,"['18-0019', '13-0016', '12-0003', '12-0151', '11-0603', '10-0024', '09-1001', '08-0446', 'B06-1544', '4547', '4030', '1293', '9803109', '9800976', '9603627', '9603627', '9506211', '9403847', '9402711', '93-5577', '92', '913397']",False,,,30.151456,-85.74864699999999,[0],0.0,0.0
31170-000-000,3120  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",3726.0,1.0,1972.0,STORE RETL,CONC BLOCK,BUILT-UP,PLYWOOD,MASONARY,TERRAZZO,,,,,,,"['19-04789', 'B195', '500893', '0402502', 'B0798']",False,,,30.15222,-85.749657,[0],0.0,0.0
31170-005-000,3000  THOMAS DR   PANAMA CITY BEACH 32408,RESTAURANT (002100),3717.0,1.0,1983.0,RESTAURANT,CB STUCCO,MODULAR MT,DRYWALL; CUST PANEL,MASONARY,CONC FINSH,,,,,,,"['60162', '502071', '9602634']",False,,,30.152533000000002,-85.749994,[0],0.0,0.0
31170-025-000,3016  THOMAS DR   PANAMA CITY BEACH 32408,RESTAURANT (002100),4160.0,1.0,1970.0,RESTAURANT,PREFAB PNL,COMP SHNGL; MODULAR MT,PLYWOOD,WOOD FRAME,CORK/VTILE; CARPET,,,,,,,"['R07-0197', '501305', '9800639', '9600491', '19826']",False,,,30.144039000000003,-85.748504,[0],0.0,0.0
31428-000-000,3607  THOMAS DR   PANAMA CITY BEACH 32408,TOURIST AT (003500),2160.0,1.0,1972.0,STORE RETL,WD FR STUC,MODULAR MT,MINIMUM,STEEL,CONC FINSH; TERRAZZO,,,,,,,"['CB20-00168', 'DIS19-05973', '18-0157', '18-0035', '16-0016', '16-0037', '15-0195', '15-0153', '14-0215', '14-0124', '12-0251', '12-0064', '11-0535', '10-0577', '10-0473', 'B490', 'B0458', '9809794', '9705416', '9703051', '96-02112', '9601766', '9600539', '9514997', '9514878', '9513719', '9513616', '9512236', '913237', '424']",True,['ROOF'],['COMMERCIAL REPLACEMENT'],30.144039000000003,-85.748504,[2],50.0,15.0
31428-000-000,3607  THOMAS DR   PANAMA CITY BEACH 32408,TOURIST AT (003500),3000.0,1.0,1967.0,STORE RETL,PREFAB PNL; PREFIN MTL,BUILT-UP,PLYWOOD,STEEL,CLAY TILE,,,,,,,"['CB20-00168', 'DIS19-05973', '18-0157', '18-0035', '16-0016', '16-0037', '15-0195', '15-0153', '14-0215', '14-0124', '12-0251', '12-0064', '11-0535', '10-0577', '10-0473', 'B490', 'B0458', '9809794', '9705416', '9703051', '96-02112', '9601766', '9600539', '9514997', '9514878', '9513719', '9513616', '9512236', '913237', '424']",True,['ROOF'],['COMMERCIAL REPLACEMENT'],30.144039000000003,-85.748504,[2],50.0,15.0
31428-000-000,3607  THOMAS DR   PANAMA CITY BEACH 32408,TOURIST AT (003500),26400.0,1.0,1986.0,WAREH STOR,PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,"['CB20-00168', 'DIS19-05973', '18-0157', '18-0035', '16-0016', '16-0037', '15-0195', '15-0153', '14-0215', '14-0124', '12-0251', '12-0064', '11-0535', '10-0577', '10-0473', 'B490', 'B0458', '9809794', '9705416', '9703051', '96-02112', '9601766', '9600539', '9514997', '9514878', '9513719', '9513616', '9512236', '913237', '424']",True,['ROOF'],['COMMERCIAL REPLACEMENT'],30.144039000000003,-85.748504,[2],50.0,15.0
31428-000-000,3607  THOMAS DR   PANAMA CITY BEACH 32408,TOURIST AT (003500),1122.0,2.0,1990.0,WAREH STOR,CEDAR,MOD METAL,WOOD PANEL,WOOD FRAME,TERRAZZO,,,,,,,"['CB20-00168', 'DIS19-05973', '18-0157', '18-0035', '16-0016', '16-0037', '15-0195', '15-0153', '14-0215', '14-0124', '12-0251', '12-0064', '11-0535', '10-0577', '10-0473', 'B490', 'B0458', '9809794', '9705416', '9703051', '96-02112', '9601766', '9600539', '9514997', '9514878', '9513719', '9513616', '9512236', '913237', '424']",True,['ROOF'],['COMMERCIAL REPLACEMENT'],30.144039000000003,-85.748504,[2],50.0,15.0
31428-000-000,3607  THOMAS DR   PANAMA CITY BEACH 32408,TOURIST AT (003500),49368.0,1.5,1999.0,VEH SALE/R,PREFIN MTL; GLASS THRM,MODULAR MT,MINIMUM; DRYWALL,STEEL,CONC FINSH; C ABOVE GD,,,,,,,"['CB20-00168', 'DIS19-05973', '18-0157', '18-0035', '16-0016', '16-0037', '15-0195', '15-0153', '14-0215', '14-0124', '12-0251', '12-0064', '11-0535', '10-0577', '10-0473', 'B490', 'B0458', '9809794', '9705416', '9703051', '96-02112', '9601766', '9600539', '9514997', '9514878', '9513719', '9513616', '9512236', '913237', '424']",True,['ROOF'],['COMMERCIAL REPLACEMENT'],30.144039000000003,-85.748504,[2],50.0,15.0
31428-000-000,3607  THOMAS DR   PANAMA CITY BEACH 32408,TOURIST AT (003500),4561.0,1.0,2016.0,OFFICE LOW,ABOVE AVE; STONE,STAND SEAM,DRYWALL,WOOD FRAME,VINYL PLNK; CARPET,,,,,,,"['CB20-00168', 'DIS19-05973', '18-0157', '18-0035', '16-0016', '16-0037', '15-0195', '15-0153', '14-0215', '14-0124', '12-0251', '12-0064', '11-0535', '10-0577', '10-0473', 'B490', 'B0458', '9809794', '9705416', '9703051', '96-02112', '9601766', '9600539', '9514997', '9514878', '9513719', '9513616', '9512236', '913237', '424']",True,['ROOF'],['COMMERCIAL REPLACEMENT'],30.142511,-85.747495,[2],50.0,15.0
31428-010-000,3901  THOMAS DR   PANAMA CITY BEACH 32408,VEH SALE/R (002700),5830.0,1.0,1986.0,RESTAURANT,PREFAB PNL,ENG SHINGL,DRYWALL,WOOD FRAME,CORK/VTILE,,,,,,,"['DIS19-11962', 'DIS19-06150', '19-00711', '18-05034', '13-01972', 'B11-0392', '09-0500', '08-0804', '08-0018', '08-0319', '08-0320', '08-0155', '08-0077', '07-0201', 'B2181', '9706943', '912914']",True,"['STORAGE/UTILITY', 'INTERIOR/EXTERIOR']","['REBUILD BOAT STORAGE **SEE NOT...', 'REPAIR STORM DAMAGE']",30.142511,-85.747495,[0],0.0,0.0
31428-010-000,3901  THOMAS DR   PANAMA CITY BEACH 32408,VEH SALE/R (002700),83680.0,1.0,1986.0,WAREH STOR,PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,"['DIS19-11962', 'DIS19-06150', '19-00711', '18-05034', '13-01972', 'B11-0392', '09-0500', '08-0804', '08-0018', '08-0319', '08-0320', '08-0155', '08-0077', '07-0201', 'B2181', '9706943', '912914']",True,"['STORAGE/UTILITY', 'INTERIOR/EXTERIOR']","['REBUILD BOAT STORAGE **SEE NOT...', 'REPAIR STORM DAMAGE']",30.142511,-85.747495,[0],0.0,0.0
31428-010-000,3901  THOMAS DR   PANAMA CITY BEACH 32408,VEH SALE/R (002700),1584.0,1.0,1987.0,OFFICE LOW,PREFAB PNL,ENG SHINGL,DRYWALL,WOOD FRAME,VINYL PLNK,,,,,,,"['DIS19-11962', 'DIS19-06150', '19-00711', '18-05034', '13-01972', 'B11-0392', '09-0500', '08-0804', '08-0018', '08-0319', '08-0320', '08-0155', '08-0077', '07-0201', 'B2181', '9706943', '912914']",True,"['STORAGE/UTILITY', 'INTERIOR/EXTERIOR']","['REBUILD BOAT STORAGE **SEE NOT...', 'REPAIR STORM DAMAGE']",30.142511,-85.747495,[0],0.0,0.0
31428-010-000,3901  THOMAS DR   PANAMA CITY BEACH 32408,VEH SALE/R (002700),112530.0,1.0,2015.0,WAREH STOR,PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,"['DIS19-11962', 'DIS19-06150', '19-00711', '18-05034', '13-01972', 'B11-0392', '09-0500', '08-0804', '08-0018', '08-0319', '08-0320', '08-0155', '08-0077', '07-0201', 'B2181', '9706943', '912914']",True,"['STORAGE/UTILITY', 'INTERIOR/EXTERIOR']","['REBUILD BOAT STORAGE **SEE NOT...', 'REPAIR STORM DAMAGE']",30.137369,-85.747415,[0],0.0,0.0
31428-020-000,4702  THOMAS DR   PANAMA CITY BEACH 32408,CAMPS (003600),5728.0,2.0,2002.0,MIXED USE,WD FR STUC,STAND SEAM,DRYWALL,FIREPROOF,CARPET,,,,,,,"['17-0115', 'SP143', 'B1684', 'MH531']",False,,,30.139784000000002,-85.748871,[0],0.0,0.0
31428-025-000,4117  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",20416.0,1.0,2002.0,PREF M B R,PREFIN MTL; GLASS THRM,MODULAR MT,CUST PANEL,STEEL,CARPET,,,,,,,"['CB19-00220', '15-1180', '13-0166', 'B0128']",False,,,30.145037,-85.757414,[0],0.0,0.0
31428-028-000,  THOMAS DR   PANAMA CITY BEACH 32408,VEH SALE/R (002700),30860.0,1.0,2017.0,VEH SALE/R,PREFIN MET,MOD METAL,DRYWALL,FIREPROOF,CONC FINSH,,,,,,,,False,,,30.140576,-85.74910600000001,[0],0.0,0.0
31428-029-000,4031  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",1370.0,1.0,1986.0,STORE RETL,CB STUCCO; CEDAR,ENG SHINGL,MINIMUM,MASONARY,CLAY TILE,,,,,,,['18-0013'],False,,,30.143590000000003,-85.748958,[0],0.0,0.0
31428-040-000,3829  THOMAS DR   PANAMA CITY BEACH 32408,VEH SALE/R (002700),10130.0,1.0,1987.0,STORE RETL,CB STUCCO,STAND SEAM,DRYWALL,MASONARY,ASPH TILE,,,,,,,"['10-1326', '10-0002', '9701099', '9511931', '9511931']",False,,,30.141735999999998,-85.753842,[0],0.0,0.0
31433-010-000,5121  THOMAS DR   PANAMA CITY BEACH 32408,OFFICE BLD (001700),1532.0,1.0,1971.0,OFFICE LOW,CONC BLOCK,BUILT-UP,PLYWOOD,MASONARY,SHT VINYL; CARPET,,,,,,,['9401037'],False,,,30.140289000000003,-85.749826,[0],0.0,0.0
31635-000-000,4103  THOMAS DR   PANAMA CITY BEACH 32408,NIGHTCLUB/ (003300),5040.0,1.0,1968.0,NCLUB/BARS,CB STUCCO,MODULAR MT,CUST PANEL,MASONARY,CARPET; HARDTILE,,,,,,,"['60134', '500054', '500054', '9512599', '9508001', '9401203']",False,,,30.140226000000002,-85.750111,[0],0.0,0.0
31636-000-000,4106  THOMAS DR   PANAMA CITY BEACH 32408,NIGHTCLUB/ (003300),3034.0,1.0,1987.0,RESTAURANT,AVERAGE; CONC BLOCK,MODULAR MT,DRYWALL,MASONARY,CLAY TILE; CARPET,,,,,,,"['11257', '9602416']",False,,,30.140209000000002,-85.750495,[0],0.0,0.0
31640-000-000,4900  THOMAS DR   PANAMA CITY BEACH 32408,RESTAURANT (002100),1604.0,1.0,1974.0,RESTAURANT,CB STUCCO,BUILT-UP; COMP SHNGL,PLYWOOD; DRYWALL,MASONARY,HARDTILE,,,,,,,"['09-0334', '09-0213', '08-0984', 'B01247', 'B1113', 'RF451', 'B446', '0211', '9706069', '9614586', '9604049']",False,,,30.140109999999996,-85.751082,[0],0.0,0.0
31640-070-000,4924  THOMAS DR   PANAMA CITY BEACH 32408,RESTAURANT (002100),1876.0,1.0,1972.0,RESTAURANT,CB STUCCO,BUILT-UP,MINIMUM; CUST PANEL,MASONARY,CLAY TILE,,,,,,,"['931356', '9412075']",False,,,30.140109999999996,-85.751082,[0],0.0,0.0
31640-070-000,4924  THOMAS DR   PANAMA CITY BEACH 32408,RESTAURANT (002100),2592.0,1.0,1973.0,STORE RETL,PREFIN MTL; VINYL,MINIMUM,PLYWOOD,STEEL,CORK/VTILE,,,,,,,"['931356', '9412075']",False,,,30.140064000000002,-85.751799,[0],0.0,0.0
31647-050-000,4933  THOMAS DR   PANAMA CITY BEACH 32408,RESTAURANT (002100),3614.0,1.0,1973.0,RESTAURANT,BD/BTN AVG,BUILT-UP; MODULAR MT,PLYWOOD,WOOD FRAME,HARDTILE,,,,,,,['14-0267'],False,,,30.139621999999996,-85.751288,[0],0.0,0.0
31651-000-000,4920  THOMAS DR   PANAMA CITY BEACH 32408,"STORES, 1 (001100)",2812.0,1.0,2015.0,STORE RETL,AVERAGE,MODULAR MT,DECORATIVE,WOOD FRAME,VINYL PLNK,,,,,,,"['15-0723', '15-0010', '14-0039', '9608512']",False,,,30.139342,-85.751042,[0],0.0,0.0
