ID,Lat,,Vg_mph,Vsus_mph,Lon
319999,31.200001,96.25,28.71,22.25,-96.25
320000,31.200001,96.199997,28.57,22.14,-96.199997
320001,31.200001,96.150002,28.43,22.03,-96.150002
320002,31.200001,96.099998,28.28,21.92,-96.099998
320003,31.200001,96.050003,28.13,21.8,-96.050003
320004,31.200001,96,27.97,21.68,-96
320005,31.200001,95.949997,27.95,21.66,-95.949997
320006,31.200001,95.900002,27.98,21.68,-95.900002
320007,31.200001,95.849998,28,21.7,-95.849998
320008,31.200001,95.800003,28.02,21.71,-95.800003
320009,31.200001,95.75,28.04,21.73,-95.75
320010,31.200001,95.699997,28.05,21.74,-95.699997
320011,31.200001,95.650002,28.06,21.75,-95.650002
320012,31.200001,95.599998,28.06,21.74,-95.599998
320013,31.200001,95.550003,28.04,21.73,-95.550003
320014,31.200001,95.5,28.03,21.72,-95.5
320015,31.200001,95.449997,28.01,21.7,-95.449997
320016,31.200001,95.400002,27.98,21.68,-95.400002
320017,31.200001,95.349998,27.95,21.66,-95.349998
320018,31.200001,95.300003,27.92,21.63,-95.300003
320019,31.200001,95.25,27.88,21.61,-95.25
320020,31.200001,95.199997,27.84,21.58,-95.199997
320021,31.200001,95.150002,27.8,21.54,-95.150002
320022,31.200001,95.099998,27.75,21.51,-95.099998
320023,31.200001,95.050003,27.7,21.47,-95.050003
320024,31.200001,95,27.65,21.42,-95
320025,31.200001,94.949997,27.59,21.38,-94.949997
320026,31.200001,94.900002,27.53,21.33,-94.900002
320027,31.200001,94.849998,27.46,21.28,-94.849998
320028,31.200001,94.800003,27.4,21.23,-94.800003
320029,31.200001,94.75,27.32,21.17,-94.75
320030,31.200001,94.699997,27.25,21.11,-94.699997
320031,31.200001,94.650002,27.17,21.05,-94.650002
320032,31.200001,94.599998,27.09,20.99,-94.599998
320033,31.200001,94.550003,27,20.92,-94.550003
320034,31.200001,94.5,26.91,20.85,-94.5
320035,31.200001,94.449997,26.82,20.78,-94.449997
320036,31.200001,94.400002,26.73,20.71,-94.400002
320037,31.200001,94.349998,26.63,20.63,-94.349998
320038,31.200001,94.300003,26.53,20.55,-94.300003
320039,31.200001,94.25,26.43,20.47,-94.25
320040,31.200001,94.199997,26.33,20.39,-94.199997
320041,31.200001,94.150002,26.22,20.31,-94.150002
320042,31.200001,94.099998,26.11,20.22,-94.099998
320043,31.200001,94.050003,26,20.14,-94.050003
320044,31.200001,94,25.88,20.05,-94
320045,31.200001,93.949997,25.78,19.97,-93.949997
320046,31.200001,93.900002,25.67,19.88,-93.900002
320047,31.200001,93.849998,25.57,19.8,-93.849998
320048,31.200001,93.800003,25.47,19.73,-93.800003
320049,31.200001,93.75,25.37,19.65,-93.75
320050,31.200001,93.699997,25.95,20.85,-93.699997
320051,31.200001,93.550003,23.56,18.23,-93.550003
320052,31.200001,93.5,21.58,16.7,-93.5
320265,31.25,100.050003,20.14,15.58,-100.050003
320266,31.25,100,20.3,15.7,-100
320267,31.25,99.949997,20.45,15.82,-99.949997
320268,31.25,99.900002,20.6,15.93,-99.900002
320269,31.25,99.849998,20.76,16.06,-99.849998
320270,31.25,99.800003,20.92,16.18,-99.800003
320271,31.25,99.75,21.07,16.3,-99.75
320272,31.25,99.699997,21.23,16.43,-99.699997
320273,31.25,99.650002,21.4,16.55,-99.650002
320274,31.25,99.599998,21.56,16.68,-99.599998
320275,31.25,99.550003,21.72,16.8,-99.550003
320276,31.25,99.5,21.88,16.93,-99.5
320277,31.25,99.449997,22.05,17.06,-99.449997
320278,31.25,99.400002,22.21,17.19,-99.400002
320279,31.25,99.349998,22.38,17.32,-99.349998
320280,31.25,99.300003,22.54,17.44,-99.300003
320281,31.25,99.25,22.71,17.57,-99.25
320282,31.25,99.199997,22.88,17.7,-99.199997
320283,31.25,99.150002,23.04,17.83,-99.150002
320284,31.25,99.099998,23.2,17.96,-99.099998
320285,31.25,99.050003,23.37,18.09,-99.050003
320286,31.25,99,23.54,18.22,-99
320287,31.25,98.949997,23.71,18.35,-98.949997
320288,31.25,98.900002,23.87,18.48,-98.900002
320289,31.25,98.849998,24.03,18.6,-98.849998
320290,31.25,98.800003,24.2,18.73,-98.800003
320291,31.25,98.75,24.36,18.86,-98.75
320292,31.25,98.699997,24.52,18.99,-98.699997
320293,31.25,98.650002,24.68,19.11,-98.650002
320294,31.25,98.599998,24.84,19.23,-98.599998
320295,31.25,98.550003,25,19.36,-98.550003
320296,31.25,98.5,25.16,19.49,-98.5
320297,31.25,98.449997,25.33,19.61,-98.449997
320298,31.25,98.400002,25.49,19.74,-98.400002
320299,31.25,98.349998,25.65,19.87,-98.349998
320300,31.25,98.300003,25.82,19.99,-98.300003
320301,31.25,98.25,25.98,20.12,-98.25
320302,31.25,98.199997,26.15,20.25,-98.199997
320303,31.25,98.150002,26.31,20.38,-98.150002
320304,31.25,98.099998,26.47,20.5,-98.099998
320305,31.25,98.050003,26.62,20.62,-98.050003
320306,31.25,98,26.77,20.74,-98
320307,31.25,97.949997,26.92,20.85,-97.949997
320308,31.25,97.900002,27.05,20.96,-97.900002
320309,31.25,97.849998,27.19,21.06,-97.849998
320310,31.25,97.800003,27.32,21.16,-97.800003
320311,31.25,97.75,27.44,21.26,-97.75
320312,31.25,97.699997,27.56,21.36,-97.699997
320313,31.25,97.650002,27.68,21.45,-97.650002
320314,31.25,97.599998,27.79,21.53,-97.599998
320315,31.25,97.550003,27.9,21.62,-97.550003
320316,31.25,97.5,28,21.7,-97.5
320317,31.25,97.449997,28.1,21.77,-97.449997
320318,31.25,97.400002,28.19,21.84,-97.400002
320319,31.25,97.349998,28.27,21.91,-97.349998
320320,31.25,97.300003,28.35,21.97,-97.300003
320321,31.25,97.25,28.43,22.03,-97.25
320322,31.25,97.199997,28.49,22.08,-97.199997
320323,31.25,97.150002,28.55,22.13,-97.150002
320324,31.25,97.099998,28.61,22.17,-97.099998
320325,31.25,97.050003,28.65,22.21,-97.050003
320326,31.25,97,28.69,22.24,-97
320327,31.25,96.949997,28.72,22.26,-96.949997
320328,31.25,96.900002,28.74,22.28,-96.900002
320329,31.25,96.849998,28.76,22.29,-96.849998
320330,31.25,96.800003,28.76,22.29,-96.800003
320331,31.25,96.75,28.76,22.29,-96.75
320332,31.25,96.699997,28.75,22.28,-96.699997
320333,31.25,96.650002,28.73,22.27,-96.650002
320334,31.25,96.599998,28.7,22.25,-96.599998
320335,31.25,96.550003,28.67,22.22,-96.550003
320336,31.25,96.5,28.63,22.19,-96.5
320337,31.25,96.449997,28.59,22.16,-96.449997
320338,31.25,96.400002,28.54,22.12,-96.400002
320339,31.25,96.349998,28.48,22.07,-96.349998
320340,31.25,96.300003,28.42,22.02,-96.300003
320341,31.25,96.25,28.34,21.96,-96.25
320342,31.25,96.199997,28.22,21.87,-96.199997
320343,31.25,96.150002,28.08,21.76,-96.150002
320344,31.25,96.099998,27.94,21.65,-96.099998
320345,31.25,96.050003,27.8,21.54,-96.050003
320346,31.25,96,27.67,21.44,-96
320347,31.25,95.949997,27.7,21.46,-95.949997
320348,31.25,95.900002,27.73,21.48,-95.900002
320349,31.25,95.849998,27.75,21.5,-95.849998
320350,31.25,95.800003,27.77,21.52,-95.800003
320351,31.25,95.75,27.78,21.53,-95.75
320352,31.25,95.699997,27.78,21.53,-95.699997
320353,31.25,95.650002,27.78,21.52,-95.650002
320354,31.25,95.599998,27.77,21.52,-95.599998
320355,31.25,95.550003,27.76,21.51,-95.550003
320356,31.25,95.5,27.75,21.5,-95.5
320357,31.25,95.449997,27.73,21.49,-95.449997
320358,31.25,95.400002,27.71,21.47,-95.400002
320359,31.25,95.349998,27.68,21.45,-95.349998
320360,31.25,95.300003,27.65,21.42,-95.300003
320361,31.25,95.25,27.61,21.39,-95.25
320362,31.25,95.199997,27.57,21.36,-95.199997
320363,31.25,95.150002,27.53,21.33,-95.150002
320364,31.25,95.099998,27.48,21.29,-95.099998
320365,31.25,95.050003,27.43,21.25,-95.050003
320366,31.25,95,27.38,21.21,-95
320367,31.25,94.949997,27.32,21.17,-94.949997
320368,31.25,94.900002,27.26,21.12,-94.900002
320369,31.25,94.849998,27.2,21.07,-94.849998
320370,31.25,94.800003,27.13,21.02,-94.800003
320371,31.25,94.75,27.06,20.96,-94.75
320372,31.25,94.699997,26.98,20.9,-94.699997
320373,31.25,94.650002,26.91,20.84,-94.650002
320374,31.25,94.599998,26.83,20.78,-94.599998
320375,31.25,94.550003,26.74,20.72,-94.550003
320376,31.25,94.5,26.65,20.65,-94.5
320377,31.25,94.449997,26.56,20.58,-94.449997
320378,31.25,94.400002,26.47,20.5,-94.400002
320379,31.25,94.349998,26.37,20.43,-94.349998
320380,31.25,94.300003,26.28,20.35,-94.300003
320381,31.25,94.25,26.18,20.28,-94.25
320382,31.25,94.199997,26.08,20.2,-94.199997
320383,31.25,94.150002,25.97,20.12,-94.150002
320384,31.25,94.099998,25.87,20.04,-94.099998
320385,31.25,94.050003,25.78,19.96,-94.050003
320386,31.25,94,25.67,19.88,-94
320387,31.25,93.949997,25.57,19.8,-93.949997
320388,31.25,93.900002,25.46,19.72,-93.900002
320389,31.25,93.849998,25.35,19.63,-93.849998
320390,31.25,93.800003,26.22,21.48,-93.800003
320391,31.25,93.550003,20.5,15.85,-93.550003
320607,31.299999,100.050003,20.03,15.49,-100.050003
320608,31.299999,100,20.18,15.6,-100
320609,31.299999,99.949997,20.33,15.72,-99.949997
320610,31.299999,99.900002,20.48,15.84,-99.900002
320611,31.299999,99.849998,20.62,15.95,-99.849998
320612,31.299999,99.800003,20.78,16.07,-99.800003
320613,31.299999,99.75,20.93,16.19,-99.75
320614,31.299999,99.699997,21.09,16.31,-99.699997
320615,31.299999,99.650002,21.24,16.43,-99.650002
320616,31.299999,99.599998,21.4,16.56,-99.599998
320617,31.299999,99.550003,21.56,16.68,-99.550003
320618,31.299999,99.5,21.71,16.8,-99.5
320619,31.299999,99.449997,21.87,16.92,-99.449997
320620,31.299999,99.400002,22.03,17.05,-99.400002
320621,31.299999,99.349998,22.19,17.17,-99.349998
320622,31.299999,99.300003,22.35,17.3,-99.300003
320623,31.299999,99.25,22.51,17.42,-99.25
320624,31.299999,99.199997,22.67,17.54,-99.199997
320625,31.299999,99.150002,22.83,17.67,-99.150002
320626,31.299999,99.099998,22.99,17.79,-99.099998
320627,31.299999,99.050003,23.15,17.92,-99.050003
320628,31.299999,99,23.31,18.04,-99
320629,31.299999,98.949997,23.47,18.17,-98.949997
320630,31.299999,98.900002,23.63,18.29,-98.900002
320631,31.299999,98.849998,23.79,18.42,-98.849998
320632,31.299999,98.800003,23.95,18.54,-98.800003
320633,31.299999,98.75,24.1,18.66,-98.75
320634,31.299999,98.699997,24.26,18.78,-98.699997
320635,31.299999,98.650002,24.42,18.91,-98.650002
320636,31.299999,98.599998,24.58,19.03,-98.599998
320637,31.299999,98.550003,24.73,19.15,-98.550003
320638,31.299999,98.5,24.89,19.27,-98.5
320639,31.299999,98.449997,25.04,19.39,-98.449997
320640,31.299999,98.400002,25.2,19.52,-98.400002
320641,31.299999,98.349998,25.36,19.64,-98.349998
320642,31.299999,98.300003,25.52,19.76,-98.300003
320643,31.299999,98.25,25.68,19.89,-98.25
320644,31.299999,98.199997,25.83,20.01,-98.199997
320645,31.299999,98.150002,25.98,20.13,-98.150002
320646,31.299999,98.099998,26.13,20.24,-98.099998
320647,31.299999,98.050003,26.29,20.36,-98.050003
320648,31.299999,98,26.43,20.48,-98
320649,31.299999,97.949997,26.58,20.59,-97.949997
320650,31.299999,97.900002,26.71,20.69,-97.900002
320651,31.299999,97.849998,26.84,20.8,-97.849998
320652,31.299999,97.800003,26.97,20.89,-97.800003
320653,31.299999,97.75,27.09,20.99,-97.75
320654,31.299999,97.699997,27.2,21.08,-97.699997
320655,31.299999,97.650002,27.31,21.16,-97.650002
320656,31.299999,97.599998,27.42,21.25,-97.599998
320657,31.299999,97.550003,27.52,21.33,-97.550003
320658,31.299999,97.5,27.62,21.4,-97.5
320659,31.299999,97.449997,27.71,21.47,-97.449997
320660,31.299999,97.400002,27.8,21.54,-97.400002
320661,31.299999,97.349998,27.88,21.6,-97.349998
320662,31.299999,97.300003,27.95,21.66,-97.300003
320663,31.299999,97.25,28.02,21.72,-97.25
320664,31.299999,97.199997,28.09,21.77,-97.199997
320665,31.299999,97.150002,28.14,21.81,-97.150002
320666,31.299999,97.099998,28.19,21.85,-97.099998
320667,31.299999,97.050003,28.24,21.88,-97.050003
320668,31.299999,97,28.27,21.91,-97
320669,31.299999,96.949997,28.3,21.93,-96.949997
320670,31.299999,96.900002,28.32,21.95,-96.900002
320671,31.299999,96.849998,28.34,21.96,-96.849998
320672,31.299999,96.800003,28.35,21.97,-96.800003
320673,31.299999,96.75,28.35,21.97,-96.75
320674,31.299999,96.699997,28.34,21.96,-96.699997
320675,31.299999,96.650002,28.33,21.95,-96.650002
320676,31.299999,96.599998,28.31,21.94,-96.599998
320677,31.299999,96.550003,28.28,21.91,-96.550003
320678,31.299999,96.5,28.24,21.89,-96.5
320679,31.299999,96.449997,28.2,21.85,-96.449997
320680,31.299999,96.400002,28.15,21.81,-96.400002
320681,31.299999,96.349998,28.09,21.77,-96.349998
320682,31.299999,96.300003,28.03,21.72,-96.300003
320683,31.299999,96.25,27.96,21.67,-96.25
320684,31.299999,96.199997,27.87,21.6,-96.199997
320685,31.299999,96.150002,27.75,21.5,-96.150002
320686,31.299999,96.099998,27.61,21.4,-96.099998
320687,31.299999,96.050003,27.47,21.29,-96.050003
320688,31.299999,96,27.42,21.25,-96
320689,31.299999,95.949997,27.45,21.27,-95.949997
320690,31.299999,95.900002,27.47,21.29,-95.900002
320691,31.299999,95.849998,27.48,21.29,-95.849998
320692,31.299999,95.800003,27.49,21.3,-95.800003
320693,31.299999,95.75,27.5,21.31,-95.75
320694,31.299999,95.699997,27.5,21.31,-95.699997
320695,31.299999,95.650002,27.5,21.31,-95.650002
320696,31.299999,95.599998,27.49,21.3,-95.599998
320697,31.299999,95.550003,27.48,21.29,-95.550003
320698,31.299999,95.5,27.47,21.28,-95.5
320699,31.299999,95.449997,27.45,21.27,-95.449997
320700,31.299999,95.400002,27.43,21.25,-95.400002
320701,31.299999,95.349998,27.4,21.23,-95.349998
320702,31.299999,95.300003,27.37,21.21,-95.300003
320703,31.299999,95.25,27.34,21.18,-95.25
320704,31.299999,95.199997,27.3,21.16,-95.199997
320705,31.299999,95.150002,27.26,21.12,-95.150002
320706,31.299999,95.099998,27.22,21.09,-95.099998
320707,31.299999,95.050003,27.17,21.05,-95.050003
320708,31.299999,95,27.12,21.01,-95
320709,31.299999,94.949997,27.06,20.96,-94.949997
320710,31.299999,94.900002,27,20.92,-94.900002
320711,31.299999,94.849998,26.94,20.87,-94.849998
320712,31.299999,94.800003,26.87,20.82,-94.800003
320713,31.299999,94.75,26.8,20.76,-94.75
320714,31.299999,94.699997,26.73,20.7,-94.699997
320715,31.299999,94.650002,26.65,20.64,-94.650002
320716,31.299999,94.599998,26.57,20.58,-94.599998
320717,31.299999,94.550003,26.48,20.51,-94.550003
320718,31.299999,94.5,26.4,20.45,-94.5
320719,31.299999,94.449997,26.31,20.38,-94.449997
320720,31.299999,94.400002,26.22,20.31,-94.400002
320721,31.299999,94.349998,26.13,20.24,-94.349998
320722,31.299999,94.300003,26.03,20.16,-94.300003
320723,31.299999,94.25,25.93,20.08,-94.25
320724,31.299999,94.199997,25.83,20.01,-94.199997
320725,31.299999,94.150002,25.74,19.93,-94.150002
320726,31.299999,94.099998,25.64,19.86,-94.099998
320727,31.299999,94.050003,25.55,19.78,-94.050003
320728,31.299999,94,25.45,19.71,-94
320729,31.299999,93.949997,25.35,19.63,-93.949997
320730,31.299999,93.900002,25.26,19.56,-93.900002
320731,31.299999,93.849998,25.38,19.87,-93.849998
320732,31.299999,93.800003,25.32,19.87,-93.800003
320733,31.299999,93.75,25.95,22.07,-93.75
320955,31.35,100,20.06,15.51,-100
320956,31.35,99.949997,20.2,15.62,-99.949997
320957,31.35,99.900002,20.35,15.74,-99.900002
320958,31.35,99.849998,20.5,15.85,-99.849998
320959,31.35,99.800003,20.64,15.97,-99.800003
320960,31.35,99.75,20.79,16.08,-99.75
320961,31.35,99.699997,20.94,16.2,-99.699997
320962,31.35,99.650002,21.09,16.32,-99.650002
320963,31.35,99.599998,21.24,16.43,-99.599998
320964,31.35,99.550003,21.39,16.55,-99.550003
320965,31.35,99.5,21.55,16.67,-99.5
320966,31.35,99.449997,21.7,16.79,-99.449997
320967,31.35,99.400002,21.85,16.91,-99.400002
320968,31.35,99.349998,22.01,17.03,-99.349998
320969,31.35,99.300003,22.16,17.15,-99.300003
320970,31.35,99.25,22.32,17.27,-99.25
320971,31.35,99.199997,22.47,17.39,-99.199997
320972,31.35,99.150002,22.62,17.51,-99.150002
320973,31.35,99.099998,22.78,17.63,-99.099998
320974,31.35,99.050003,22.94,17.75,-99.050003
320975,31.35,99,23.09,17.87,-99
320976,31.35,98.949997,23.24,17.99,-98.949997
320977,31.35,98.900002,23.39,18.11,-98.900002
320978,31.35,98.849998,23.55,18.23,-98.849998
320979,31.35,98.800003,23.71,18.35,-98.800003
320980,31.35,98.75,23.86,18.47,-98.75
320981,31.35,98.699997,24.01,18.59,-98.699997
320982,31.35,98.650002,24.16,18.7,-98.650002
320983,31.35,98.599998,24.31,18.82,-98.599998
320984,31.35,98.550003,24.47,18.94,-98.550003
320985,31.35,98.5,24.62,19.06,-98.5
320986,31.35,98.449997,24.77,19.18,-98.449997
320987,31.35,98.400002,24.92,19.3,-98.400002
320988,31.35,98.349998,25.07,19.41,-98.349998
320989,31.35,98.300003,25.22,19.53,-98.300003
320990,31.35,98.25,25.38,19.65,-98.25
320991,31.35,98.199997,25.53,19.77,-98.199997
320992,31.35,98.150002,25.68,19.89,-98.150002
320993,31.35,98.099998,25.82,20,-98.099998
320994,31.35,98.050003,25.96,20.11,-98.050003
320995,31.35,98,26.1,20.22,-98
320996,31.35,97.949997,26.24,20.32,-97.949997
320997,31.35,97.900002,26.37,20.43,-97.900002
320998,31.35,97.849998,26.5,20.53,-97.849998
320999,31.35,97.800003,26.62,20.62,-97.800003
321000,31.35,97.75,26.74,20.71,-97.75
321001,31.35,97.699997,26.85,20.8,-97.699997
321002,31.35,97.650002,26.96,20.89,-97.650002
321003,31.35,97.599998,27.06,20.97,-97.599998
321004,31.35,97.550003,27.16,21.04,-97.550003
321005,31.35,97.5,27.25,21.12,-97.5
321006,31.35,97.449997,27.34,21.19,-97.449997
321007,31.35,97.400002,27.43,21.25,-97.400002
321008,31.35,97.349998,27.5,21.31,-97.349998
321009,31.35,97.300003,27.58,21.37,-97.300003
321010,31.35,97.25,27.64,21.42,-97.25
321011,31.35,97.199997,27.7,21.47,-97.199997
321012,31.35,97.150002,27.76,21.51,-97.150002
321013,31.35,97.099998,27.8,21.54,-97.099998
321014,31.35,97.050003,27.85,21.58,-97.050003
321015,31.35,97,27.88,21.6,-97
321016,31.35,96.949997,27.91,21.63,-96.949997
321017,31.35,96.900002,27.93,21.64,-96.900002
321018,31.35,96.849998,27.95,21.66,-96.849998
321019,31.35,96.800003,27.95,21.66,-96.800003
321020,31.35,96.75,27.95,21.66,-96.75
321021,31.35,96.699997,27.95,21.66,-96.699997
321022,31.35,96.650002,27.93,21.65,-96.650002
321023,31.35,96.599998,27.91,21.63,-96.599998
321024,31.35,96.550003,27.88,21.61,-96.550003
321025,31.35,96.5,27.85,21.58,-96.5
321026,31.35,96.449997,27.82,21.55,-96.449997
321027,31.35,96.400002,27.77,21.52,-96.400002
321028,31.35,96.349998,27.72,21.48,-96.349998
321029,31.35,96.300003,27.67,21.44,-96.300003
321030,31.35,96.25,27.61,21.39,-96.25
321031,31.35,96.199997,27.54,21.34,-96.199997
321032,31.35,96.150002,27.42,21.24,-96.150002
321033,31.35,96.099998,27.28,21.14,-96.099998
321034,31.35,96.050003,27.15,21.03,-96.050003
321035,31.35,96,27.17,21.05,-96
321036,31.35,95.949997,27.19,21.06,-95.949997
321037,31.35,95.900002,27.2,21.07,-95.900002
321038,31.35,95.849998,27.21,21.08,-95.849998
321039,31.35,95.800003,27.22,21.09,-95.800003
321040,31.35,95.75,27.23,21.09,-95.75
321041,31.35,95.699997,27.23,21.09,-95.699997
321042,31.35,95.650002,27.22,21.09,-95.650002
321043,31.35,95.599998,27.22,21.09,-95.599998
321044,31.35,95.550003,27.21,21.08,-95.550003
321045,31.35,95.5,27.19,21.07,-95.5
321046,31.35,95.449997,27.18,21.06,-95.449997
321047,31.35,95.400002,27.16,21.04,-95.400002
321048,31.35,95.349998,27.13,21.02,-95.349998
321049,31.35,95.300003,27.11,21,-95.300003
321050,31.35,95.25,27.07,20.97,-95.25
321051,31.35,95.199997,27.04,20.95,-95.199997
321052,31.35,95.150002,27,20.92,-95.150002
321053,31.35,95.099998,26.96,20.88,-95.099998
321054,31.35,95.050003,26.91,20.85,-95.050003
321055,31.35,95,26.86,20.81,-95
321056,31.35,94.949997,26.8,20.76,-94.949997
321057,31.35,94.900002,26.74,20.72,-94.900002
321058,31.35,94.849998,26.68,20.67,-94.849998
321059,31.35,94.800003,26.61,20.62,-94.800003
321060,31.35,94.75,26.54,20.56,-94.75
321061,31.35,94.699997,26.47,20.5,-94.699997
321062,31.35,94.650002,26.39,20.44,-94.650002
321063,31.35,94.599998,26.32,20.38,-94.599998
321064,31.35,94.550003,26.23,20.32,-94.550003
321065,31.35,94.5,26.15,20.26,-94.5
321066,31.35,94.449997,26.06,20.19,-94.449997
321067,31.35,94.400002,25.97,20.12,-94.400002
321068,31.35,94.349998,25.88,20.04,-94.349998
321069,31.35,94.300003,25.79,19.98,-94.300003
321070,31.35,94.25,25.7,19.91,-94.25
321071,31.35,94.199997,25.61,19.83,-94.199997
321072,31.35,94.150002,25.52,19.76,-94.150002
321073,31.35,94.099998,25.42,19.69,-94.099998
321074,31.35,94.050003,25.32,19.61,-94.050003
321075,31.35,94,25.22,19.53,-94
321076,31.35,93.949997,25.17,19.54,-93.949997
321077,31.35,93.900002,25.07,19.46,-93.900002
321078,31.35,93.849998,24.53,19.19,-93.849998
321079,31.35,93.800003,23.46,18.37,-93.800003
321080,31.35,93.75,22.18,17.55,-93.75
321081,31.35,93.699997,21.59,18.46,-93.699997
321306,31.4,99.949997,20.09,15.53,-99.949997
321307,31.4,99.900002,20.22,15.64,-99.900002
321308,31.4,99.849998,20.37,15.75,-99.849998
321309,31.4,99.800003,20.51,15.87,-99.800003
321310,31.4,99.75,20.65,15.98,-99.75
321311,31.4,99.699997,20.79,16.09,-99.699997
321312,31.4,99.650002,20.94,16.2,-99.650002
321313,31.4,99.599998,21.09,16.32,-99.599998
321314,31.4,99.550003,21.24,16.43,-99.550003
321315,31.4,99.5,21.38,16.54,-99.5
321316,31.4,99.449997,21.53,16.66,-99.449997
321317,31.4,99.400002,21.68,16.78,-99.400002
321318,31.4,99.349998,21.83,16.89,-99.349998
321319,31.4,99.300003,21.98,17,-99.300003
321320,31.4,99.25,22.13,17.12,-99.25
321321,31.4,99.199997,22.28,17.24,-99.199997
321322,31.4,99.150002,22.43,17.36,-99.150002
321323,31.4,99.099998,22.58,17.47,-99.099998
321324,31.4,99.050003,22.72,17.59,-99.050003
321325,31.4,99,22.88,17.7,-99
321326,31.4,98.949997,23.03,17.82,-98.949997
321327,31.4,98.900002,23.17,17.94,-98.900002
321328,31.4,98.849998,23.32,18.05,-98.849998
321329,31.4,98.800003,23.46,18.16,-98.800003
321330,31.4,98.75,23.62,18.28,-98.75
321331,31.4,98.699997,23.77,18.4,-98.699997
321332,31.4,98.650002,23.92,18.51,-98.650002
321333,31.4,98.599998,24.06,18.63,-98.599998
321334,31.4,98.550003,24.21,18.74,-98.550003
321335,31.4,98.5,24.35,18.85,-98.5
321336,31.4,98.449997,24.5,18.97,-98.449997
321337,31.4,98.400002,24.65,19.09,-98.400002
321338,31.4,98.349998,24.8,19.2,-98.349998
321339,31.4,98.300003,24.94,19.31,-98.300003
321340,31.4,98.25,25.08,19.42,-98.25
321341,31.4,98.199997,25.23,19.53,-98.199997
321342,31.4,98.150002,25.36,19.64,-98.150002
321343,31.4,98.099998,25.51,19.75,-98.099998
321344,31.4,98.050003,25.65,19.86,-98.050003
321345,31.4,98,25.78,19.97,-98
321346,31.4,97.949997,25.91,20.07,-97.949997
321347,31.4,97.900002,26.04,20.17,-97.900002
321348,31.4,97.849998,26.17,20.27,-97.849998
321349,31.4,97.800003,26.28,20.36,-97.800003
321350,31.4,97.75,26.4,20.45,-97.75
321351,31.4,97.699997,26.5,20.53,-97.699997
321352,31.4,97.650002,26.61,20.61,-97.650002
321353,31.4,97.599998,26.71,20.69,-97.599998
321354,31.4,97.550003,26.8,20.76,-97.550003
321355,31.4,97.5,26.89,20.83,-97.5
321356,31.4,97.449997,26.98,20.9,-97.449997
321357,31.4,97.400002,27.06,20.96,-97.400002
321358,31.4,97.349998,27.13,21.02,-97.349998
321359,31.4,97.300003,27.2,21.07,-97.300003
321360,31.4,97.25,27.26,21.12,-97.25
321361,31.4,97.199997,27.32,21.17,-97.199997
321362,31.4,97.150002,27.37,21.21,-97.150002
321363,31.4,97.099998,27.42,21.25,-97.099998
321364,31.4,97.050003,27.46,21.28,-97.050003
321365,31.4,97,27.49,21.3,-97
321366,31.4,96.949997,27.52,21.32,-96.949997
321367,31.4,96.900002,27.54,21.34,-96.900002
321368,31.4,96.849998,27.55,21.35,-96.849998
321369,31.4,96.800003,27.56,21.36,-96.800003
321370,31.4,96.75,27.57,21.36,-96.75
321371,31.4,96.699997,27.56,21.36,-96.699997
321372,31.4,96.650002,27.56,21.35,-96.650002
321373,31.4,96.599998,27.54,21.34,-96.599998
321374,31.4,96.550003,27.52,21.32,-96.550003
321375,31.4,96.5,27.49,21.3,-96.5
321376,31.4,96.449997,27.46,21.27,-96.449997
321377,31.4,96.400002,27.41,21.24,-96.400002
321378,31.4,96.349998,27.37,21.2,-96.349998
321379,31.4,96.300003,27.31,21.16,-96.300003
321380,31.4,96.25,27.25,21.11,-96.25
321381,31.4,96.199997,27.19,21.06,-96.199997
321382,31.4,96.150002,27.06,20.97,-96.150002
321383,31.4,96.099998,26.93,20.86,-96.099998
321384,31.4,96.050003,26.88,20.82,-96.050003
321385,31.4,96,26.9,20.84,-96
321386,31.4,95.949997,26.92,20.85,-95.949997
321387,31.4,95.900002,26.93,20.87,-95.900002
321388,31.4,95.849998,26.94,20.87,-95.849998
321389,31.4,95.800003,26.95,20.88,-95.800003
321390,31.4,95.75,26.96,20.88,-95.75
321391,31.4,95.699997,26.96,20.88,-95.699997
321392,31.4,95.650002,26.96,20.88,-95.650002
321393,31.4,95.599998,26.95,20.88,-95.599998
321394,31.4,95.550003,26.94,20.87,-95.550003
321395,31.4,95.5,26.93,20.86,-95.5
321396,31.4,95.449997,26.91,20.85,-95.449997
321397,31.4,95.400002,26.89,20.83,-95.400002
321398,31.4,95.349998,26.86,20.81,-95.349998
321399,31.4,95.300003,26.84,20.79,-95.300003
321400,31.4,95.25,26.8,20.77,-95.25
321401,31.4,95.199997,26.77,20.74,-95.199997
321402,31.4,95.150002,26.73,20.71,-95.150002
321403,31.4,95.099998,26.69,20.68,-95.099998
321404,31.4,95.050003,26.64,20.64,-95.050003
321405,31.4,95,26.6,20.6,-95
321406,31.4,94.949997,26.54,20.56,-94.949997
321407,31.4,94.900002,26.49,20.52,-94.900002
321408,31.4,94.849998,26.43,20.47,-94.849998
321409,31.4,94.800003,26.36,20.42,-94.800003
321410,31.4,94.75,26.29,20.37,-94.75
321411,31.4,94.699997,26.22,20.31,-94.699997
321412,31.4,94.650002,26.15,20.25,-94.650002
321413,31.4,94.599998,26.07,20.19,-94.599998
321414,31.4,94.550003,25.99,20.13,-94.550003
