Source 1 Roof,Source 2 Roof,Source 1 Hit,Source 2 Hit,Target Glazing Pressure,Target Glazing WBD,Target Roof Pressure
450,0.0,0.0,0,0,631.6674872522716,0.0,0.0
451,0.0,0.0009171000153926837,0,1,0.0,0.0,0.0
452,0.0,0.0,0,0,261.33216145636436,0.0,0.0
453,0.0,0.0,0,0,130.1161448937541,0.0,0.0
454,0.0,0.0,0,0,0.0,0.0,0.0
455,0.0,0.0,0,0,91.24251794610998,0.0,1.1965243441293074e-05
456,0.0,0.0,0,0,540.8476415162203,0.0,0.012886104190033809
457,0.0,0.0,0,0,327.7774633108349,0.0,0.0
458,0.0,0.0,0,0,278.41560839099935,0.0,0.0
459,0.0,0.0,0,0,278.41560839099924,0.0,0.012886104190033809
460,0.0,0.007789568509472898,0,0,532.6445177783014,0.0,0.009577820167024796
461,0.0,0.0,0,0,0.0,0.0,1.1965243441293074e-05
462,0.0,0.0,0,0,0.0,0.0,0.0013095123361145013
463,0.0,0.0,0,0,131.2160165626103,0.0,0.0
464,0.0,0.0008889567583887933,0,1,0.0,0.0,0.0
465,0.0,0.0,0,0,0.0,0.0,0.0
466,0.0,0.0,0,0,0.0,0.0,0.0
467,0.0,0.0,0,0,65.6080026570588,0.0,0.0013095123361145013
468,0.0,0.0,0,0,117.2772866030035,0.0,0.0
469,0.0,0.0,0,0,0.0,0.0,0.0
470,0.0,0.0,0,0,65.05806686977387,0.0,0.009577820167024796
471,0.0,0.0,0,0,0.0,0.0,0.0
472,0.0,0.0,0,0,182.4850358922202,0.0,0.0
473,0.0,0.0,0,0,0.0,0.0,0.013202374065425215
474,0.0,0.0,0,0,0.0,0.0,0.0
475,0.0,0.0,0,0,0.0,0.0,0.0
476,0.0,0.0,0,0,434.7161932068833,0.0,0.0
477,0.0,0.0,0,0,260.232289787508,0.0,0.0
478,0.0,0.0,0,0,369.65812633710914,0.0,0.0
479,0.0,0.0,0,0,91.24251794610998,0.0,0.0
480,0.0,0.0,0,0,45.621255062172686,0.0,0.0
481,0.0,0.0,0,0,723.1797045095288,0.0,0.0
482,0.0,0.0,0,0,474.13975594181204,0.0,0.004606021360013855
483,0.0,0.0,0,0,270.2124846530808,0.0,0.012886104190033809
484,0.0,0.0,0,0,0.0,0.0,0.014674989390933068
485,0.0,0.0,0,0,208.5198045491136,0.0,0.0
486,0.0,0.0,0,0,237.34320067195748,0.0,0.0
487,0.0,0.0,0,0,0.0,0.0,0.0
488,0.0,0.0,0,0,0.0,0.0,0.0
489,0.0,0.0,0,0,65.05806686977387,0.0,0.0
490,0.0,0.0,0,0,65.05806686977387,0.0,0.011892861729310714
491,0.0,0.0,0,0,655.5549266216698,0.0,0.0
492,0.0,0.0,0,0,0.0,0.0,0.004606021360013855
493,0.0,0.0,0,0,408.53175328475334,0.0,0.018813603129603458
494,0.0,0.0,0,0,270.2124846530805,0.0,0.0
495,0.0,0.0,0,0,91.24251794611007,0.0,0.0
496,0.0,0.007639876998998384,0,1,1080.8794730457491,65.6168,0.0
497,0.0,0.0001521787649103071,0,1,270.2124846530805,0.0,0.0
498,0.0,0.0009171000153926837,0,1,327.7774633108349,0.0,0.0013095123361145013
499,0.0,0.0,0,0,135.10623074455796,0.0,0.012886104190033809
500,0.0,0.0,0,0,0.0,0.0,0.0
501,0.0,0.0,0,0,45.621255062172686,0.0,0.0
502,0.0,0.0,0,0,0.0,0.0,0.0
503,0.0,0.0,0,0,0.0,0.0,0.016498883089324567
504,0.0,0.0,0,0,457.89360820458904,0.0,0.0
505,0.0,3.8712606470963935e-05,0,1,0.0,0.0,0.0
506,0.0,0.0,0,0,0.0,0.0,0.0
507,0.0,0.0,0,0,0.0,0.0,0.0
508,0.0,0.0,0,0,278.41560839099935,0.0,0.0
509,0.0,0.0,0,0,674.1085033850023,0.0,0.0
510,0.0,0.0,0,0,0.0,0.0,0.0
511,0.0,0.0,0,0,248.49330316561412,0.0,0.0
512,0.0,0.0,0,0,0.0,0.0,0.004606021360013855
513,0.0,0.0,0,0,457.8936082045884,0.0,0.0
514,0.0,0.0,0,0,0.0,0.0,1.1965243441293074e-05
515,0.0,3.8712606470963935e-05,0,1,0.0,0.0,0.0
516,0.0,0.0,0,0,0.0,0.0,0.0
517,0.0,0.0,0,0,0.0,0.0,1.1965243441293074e-05
518,0.0,0.0,0,0,494.7868629935153,0.0,0.017492125550047664
519,0.0,0.0,0,0,278.41560839099924,0.0,0.0013095123361145013
520,0.0,0.0,0,0,540.4249693061615,0.0,0.004617986603455148
521,0.0,0.0,0,0,131.21601656261046,0.0,0.0
522,0.0,0.0,0,0,130.11614489375393,0.0,1.1965243441293074e-05
523,0.0,0.0,0,0,182.4850358922202,0.0,0.0
524,0.0,0.0,0,0,117.2772866030035,0.0,0.0
525,0.0,0.0,0,0,0.0,0.0,0.0
526,0.0,0.0,0,0,117.2772866030035,0.0,0.0
527,0.0,0.0,0,0,0.0,0.0,0.0
528,0.0,0.0,0,0,131.21601656261046,0.0,0.0013214775795557944
529,0.0,0.0,0,0,0.0,0.0,0.0
530,0.0,0.0,0,0,0.0,0.0,0.01419561652614831
531,0.0,0.0,0,0,221.35866283986408,0.0,0.0
532,0.0,0.0,0,0,234.55457320600715,0.0,0.0
533,0.004236388351710908,0.013651415557159,0,0,0.0,0.0,0.0
534,0.0,0.0,0,0,325.29035665728196,0.0,0.0
535,0.0,0.001001529786404386,0,1,0.0,0.0,0.0
536,0.0,0.0,0,0,0.0,0.0,0.0
537,0.0,0.0,0,0,0.0,0.0,0.011892861729310714
538,0.0,0.0,0,0,163.88871760605613,0.0,0.0
539,0.0,0.0,0,0,260.2322897875081,0.0,0.0
540,0.0,0.0,0,0,0.0,0.0,0.0
541,0.0,0.0,0,0,0.0,0.0,0.0013095123361145013
542,0.0,0.0,0,0,868.6251048270544,0.0,0.0
543,0.0,0.0,0,0,983.7026480923457,0.0,0.012898069433475101
544,0.0,0.0,0,0,0.0,0.0,0.0013095123361145013
545,0.0,0.0,0,0,1417.6387809683088,0.0,0.009577820167024796
546,0.0,0.0,0,0,278.415608390999,0.0,0.0
547,0.0,0.0,0,0,390.3484346812623,0.0,0.0
548,0.0,0.0,0,0,234.5545732060072,0.0,0.0
549,0.0,0.0,0,0,261.33216145636425,0.0,0.012898069433475101
550,0.0,0.0,0,0,0.0,0.0,0.0
551,0.0,0.0,0,0,0.0,0.0,0.012886104190033809
552,0.0,0.0,0,0,0.0,0.0,0.0013095123361145013
553,0.0,0.0,0,0,65.05806686977387,0.0,0.0
554,0.0,0.0,0,0,0.0,0.0,0.004617986603455148
555,0.0,0.0,0,0,0.0,0.0,1.1965243441293074e-05
556,0.0,0.0,0,0,0.0,0.0,0.0
557,0.0,0.0,0,0,131.2160165626103,0.0,0.0013095123361145013
558,0.0,0.0009171000153926837,0,1,163.88871760605613,0.0,0.005915533696128356
559,0.0,0.0,0,0,130.11614489375393,0.0,0.009577820167024796
560,0.0,0.0,0,0,0.0,0.0,0.0
561,0.0,0.0,0,0,255.13123555216623,0.0,0.0013214775795557944
562,0.0,0.0,0,0,655.5549266216698,0.0,0.0
563,0.0,0.0,0,0,188.7547831684583,0.0,0.0013095123361145013
564,0.0,0.0,0,0,91.24251794610998,0.0,0.0
565,0.0,0.0,0,0,117.27728660300365,0.0,0.0
566,0.0,0.0,0,0,0.0,0.0,0.009577820167024796
567,0.0,0.0,0,0,0.0,0.0,0.0
568,0.0,0.0,0,0,364.67071809976136,0.0,1.1965243441293074e-05
569,0.0,0.0,0,0,0.0,0.0,0.014674989390933044
570,0.0,0.0,0,0,0.0,0.0,0.0
571,0.0,0.0,0,0,776.373846072021,0.0,0.0
572,0.0,0.0,0,0,0.0,0.0,0.0
573,0.0,0.0001521787649103071,0,1,0.0,0.0,0.0
574,0.0,0.0,0,0,131.2160165626103,0.0,0.0
575,0.0,0.0,0,0,0.0,0.0,0.0
576,0.0,0.0,0,0,0.0,0.0,1.1965243441293074e-05
577,0.0,0.0,0,0,234.5545732060072,0.0,0.0
578,0.0,0.0,0,0,327.7774633108345,0.0,0.0
579,0.0,0.0,0,0,237.34320067195748,0.0,0.0
580,0.0,0.007789568509472898,0,0,354.62048727496085,0.0,0.0
581,0.0,0.0,0,0,0.0,0.0,0.0
582,0.0,0.0,0,0,364.67071809976136,0.0,0.011892861729310714
583,0.0,0.0,0,0,270.2124846530805,0.0,0.0
584,0.0,0.0,0,0,512.9701815970064,0.0,0.0
585,0.0,0.0,0,0,917.9869597468906,0.0,0.0
586,0.0,0.0,0,0,0.0,0.0,0.0
587,0.0,0.0008889567583887933,0,1,450.08694462482276,0.0,1.1965243441293074e-05
588,0.0,0.007639876998998384,0,0,0.0,0.0,0.0
589,0.0,0.0,0,0,135.10623074455796,0.0,0.0
590,0.0,0.0,0,0,0.0,0.0,0.0
591,0.0,0.007639876998998384,0,0,270.2124846530805,0.0,0.0
592,0.0,0.0,0,0,65.6080026570588,0.0,0.012886104190033809
593,0.0,0.0,0,0,0.0,0.0,0.016498883089324567
594,0.0,0.0,0,0,0.0,0.0,0.0
595,0.0,0.0,0,0,327.7774633108345,0.0,0.0
596,0.0,0.0,0,0,131.21601656261046,0.0,0.0
597,0.0,0.0,0,0,130.11614489375393,0.0,0.004606021360013855
598,0.0,0.0,0,0,0.0,0.0,0.012886104190033809
599,0.0,0.0,0,0,118.67159016285596,0.0,1.1965243441293074e-05
600,0.0,0.0,0,0,0.0,0.0,0.0
601,0.0,0.0,0,0,237.3432006719572,0.0,0.004606021360013855
602,0.0,0.0,0,0,0.0,0.0,0.004606021360013855
603,0.0,0.0,0,0,91.2425179461101,0.0,0.0
604,0.0,0.0,0,0,131.21601656261046,0.0,0.011892861729310714
605,0.0,0.0,0,0,131.2160165626103,0.0,0.0
606,0.0,0.0,0,0,606.1930717018342,0.0,0.0
607,0.0,0.0,0,0,261.3321614563646,0.0,0.0
608,0.0,0.0,0,0,182.33535347277737,0.0,0.0
609,0.0,0.0,0,0,234.5545732060072,0.0,0.004606021360013855
610,0.0,0.0009171000153926837,0,1,0.0,0.0,0.0
611,0.0,3.8712606470963935e-05,0,1,117.27728660300365,0.0,0.0
612,0.0,0.0,0,0,474.68640134391495,0.0,0.017492125550047664
613,0.0,0.0,0,0,130.1161448937541,0.0,0.011892861729310714
614,0.0,0.0001521787649103071,0,1,91.2425179461101,0.0,0.0013095123361145013
615,0.0,0.0001521787649103071,0,1,0.0,0.0,0.011892861729310714
616,0.0,0.0,0,0,0.0,0.0,0.011892861729310714
617,0.0,0.0,0,0,117.27728660300365,0.0,0.0
618,0.0,0.0,0,0,0.0,0.0,0.011892861729310714
619,0.0,0.0,0,0,237.3432006719572,0.0,0.0
620,0.0,0.0,0,0,0.0,0.0,0.0
621,0.0,0.0,0,0,130.11614489375393,0.0,0.0
622,0.0,0.0,0,0,65.05806686977387,0.0,0.0
623,0.0,0.0,0,0,0.0,0.0,0.0
624,0.0,0.0,0,0,0.0,0.0,0.0
625,0.0,0.0,0,0,130.11614489375393,0.0,0.009577820167024796
626,0.0,0.0,0,0,813.908399039402,0.0,1.1965243441293074e-05
627,0.0,0.0,0,0,130.1161448937541,0.0,0.0
628,0.0,0.0,0,0,65.05806686977387,0.0,0.0
629,0.0,0.0,0,0,0.0,0.0,1.1965243441293074e-05
630,0.0,0.0,0,0,0.0,0.0,0.0
631,0.0,0.0,0,0,0.0,0.0,0.0
632,0.0,0.0,0,0,234.5545732060073,0.0,0.0
633,0.0,0.0,0,0,0.0,0.0,0.004606021360013855
634,0.0,0.0,0,0,91.2425179461101,0.0,0.004606021360013855
635,0.0,0.0,0,0,395.69289499400264,0.0,0.0
636,0.0,0.0,0,0,457.8936082045889,0.0,1.1965243441293074e-05
637,0.0,0.0,0,0,45.621255062172686,0.0,0.0
638,0.0,0.0,0,0,278.415608390999,0.0,0.009577820167024796
639,0.0,0.0,0,0,445.05474991383835,0.0,1.1965243441293074e-05
640,0.0,0.0,0,0,0.0,0.0,0.0
641,0.0,0.0,0,0,0.0,0.0,0.0
642,0.0,0.0,0,0,0.0,0.0,0.0
643,0.0,0.0,0,0,549.9443814579314,0.0,0.0
644,0.0,0.0,0,0,0.0,0.0,0.0
645,0.0,3.8712606470963935e-05,0,1,130.11614489375393,0.0,0.0
646,0.0,0.0,0,0,368.55921723456765,0.0,0.0
647,0.0,0.0,0,0,0.0,0.0,0.0
648,0.0,0.0,0,0,91.2425179461101,0.0,0.0
649,0.0,0.0,0,0,0.0,0.0,0.0
650,0.0,0.001001529786404386,0,1,222.45853450872056,0.0,0.004606021360013855
651,0.0,0.0,0,0,117.2772866030035,0.0,0.0
652,0.0,0.0,0,0,0.0,0.0,0.0
653,0.0,0.0,0,0,0.0,0.0,0.012886104190033809
654,0.0,0.0,0,0,0.0,0.0,0.0
655,0.0,0.0011537085513146932,0,2,419.0199812569449,0.0,0.0
656,0.0,0.0,0,0,0.0,0.0,0.0
657,0.0,0.0009171000153926837,0,1,0.0,0.0,0.0
658,0.0,0.0,0,0,0.0,0.0,0.0
659,0.0,0.0,0,0,0.0,0.0,0.0
660,0.0,0.0,0,0,117.27728660300365,0.0,0.0
661,0.0,0.0,0,0,556.8312167819985,0.0,0.0
662,0.0,0.0,0,0,278.41560839099924,0.0,0.0
663,0.0,0.0,0,0,130.1161448937541,0.0,0.0
664,0.0,0.0,0,0,504.7670578590878,0.0,0.005915533696128356
665,0.0,0.0,0,0,270.2124846530805,0.0,0.009577820167024796
666,0.0,0.0,0,0,117.27728660300365,0.0,0.0
667,0.0,0.00046200442944680826,0,1,0.0,0.0,0.0013095123361145013
668,0.0,0.0,0,0,262.4320331252209,0.0,0.009577820167024796
669,0.0,0.0,0,0,131.2160165626103,0.0,0.0
670,0.0,0.0,0,0,405.31871539763847,0.0,0.00921204272002771
671,0.0,0.0,0,0,278.41560839099935,0.0,0.00921204272002771
672,0.0,0.0,0,0,0.0,0.0,0.004606021360013855
673,0.0,0.0,0,0,0.0,0.0,0.0
674,0.0,0.007639876998998384,0,0,278.41560839099935,0.0,0.004606021360013855
675,0.0,0.007789568509472898,0,1,0.0,65.61680000000001,0.0013095123361145013
676,0.0,0.0001521787649103071,0,1,0.0,0.0,0.0
677,0.0,0.0,0,0,278.415608390999,0.0,0.004606021360013855
678,0.0,0.0,0,0,0.0,0.0,0.011892861729310714
679,0.0,0.0,0,0,408.53175328475345,0.0,0.0
680,0.0,0.0,0,0,753.1020097349141,0.0,0.0
681,0.0,0.0,0,0,0.0,0.0,0.0013095123361145013
682,0.0,0.0,0,0,772.8322132246735,0.0,1.1965243441293074e-05
683,0.0,0.0,0,0,0.0,0.0,0.0
684,0.0,0.0,0,0,445.0547499138386,0.0,0.0
685,0.0,0.0,0,0,0.0,0.0,0.0
686,0.0,0.0,0,0,0.0,0.0,0.0
687,0.0,0.0,0,0,442.30432599705546,0.0,0.0
688,0.0,0.0,0,0,0.0,0.0,0.0
689,0.0,0.0,0,0,495.8867346623716,0.0,0.0
690,0.0,0.0008889567583887933,0,1,0.0,0.0,0.012886104190033809
691,0.0,0.0,0,0,0.0,0.0,0.0
692,0.0,0.0,0,0,91.24251794610998,0.0,0.004606021360013855
693,0.0,0.0,0,0,131.2160165626104,0.0,0.0
694,0.0,0.0,0,0,270.2124846530808,0.0,0.0
695,0.0,0.0,0,0,130.1161448937541,0.0,0.004606021360013855
696,0.0,0.0,0,0,117.2772866030035,0.0,0.009577820167024796
697,0.0,0.0,0,0,556.8312167819987,0.0,0.0
698,0.0,0.0,0,0,0.0,0.0,0.0
699,0.0,0.0,0,0,0.0,0.0,0.0
700,0.0,0.0,0,0,91.2425179461101,0.0,0.0
701,0.0,0.0,0,0,131.2160165626103,0.0,0.0
702,0.0,0.0,0,0,0.0,0.0,0.014183841527038651
703,0.0,0.0,0,0,0.0,0.0,0.0
704,0.0,0.0,0,0,0.0,0.0,0.004606021360013855
705,0.0,0.0,0,0,327.7774633108349,0.0,0.004606021360013855
706,0.0,0.0,0,0,0.0,0.0,0.0
707,0.0,0.0,0,0,0.0,0.0,1.1965243441293074e-05
708,0.0,0.0,0,0,278.41560839099935,0.0,0.004606021360013855
709,0.0,0.0,0,0,130.1161448937541,0.0,1.1965243441293074e-05
710,0.0,0.0,0,0,369.6581263371095,0.0,0.0
711,0.0,0.0,0,0,189.8546548373145,0.0,0.0
712,0.0,0.0,0,0,0.0,0.0,0.0
713,0.0,0.0,0,0,260.2322897875082,0.0,0.0
714,0.0,0.0,0,0,0.0,0.0,1.1965243441293074e-05
715,0.0,0.0,0,0,0.0,0.0,0.011892861729310714
716,0.0,0.0,0,0,0.0,0.0,0.0
717,0.0,0.0,0,0,369.65812633710914,0.0,0.0
718,0.0,0.0,0,0,0.0,0.0,0.0
719,0.0,0.0,0,0,0.0,0.0,0.0
720,0.0,0.0,0,0,392.83553018060843,0.0,0.0
721,0.0,0.0,0,0,0.0,0.0,0.0
722,0.0,0.0,0,0,260.2322897875082,0.0,0.0
723,0.0,0.0,0,0,0.0,0.0,0.0
724,0.0,0.0,0,0,131.2160165626103,0.0,0.0
725,0.0,0.0,0,0,0.0,0.0,0.01419561652614831
726,0.0,0.0,0,0,135.10623074455796,0.0,0.013611137329712811
727,0.0,0.0,0,0,540.8476415162203,0.0,0.0
728,0.0,0.0,0,0,270.2124846530808,0.0,0.0
729,0.0,0.0007015376819349259,0,1,163.88871760605613,0.0,0.0
730,0.0,0.0,0,0,130.1161448937541,0.0,0.0
731,0.0,0.0,0,0,0.0,0.0,0.0
732,0.0,0.0,0,0,0.0,0.0,0.0
733,0.0,0.0,0,0,130.1161448937541,0.0,0.014674989390933039
734,0.0,0.0,0,0,0.0,0.0,0.0
735,0.0,0.0,0,0,0.0,0.0,0.0
736,0.0,0.0,0,0,130.11614489375393,0.0,0.0
737,0.0,0.0,0,0,130.1161448937541,0.0,0.0
738,0.0,0.0,0,0,163.88871760605613,0.0,0.0
739,0.0,0.0,0,0,0.0,0.0,0.0
740,0.0,0.0,0,0,0.0,0.0,0.009577820167024796
741,0.0,0.0,0,0,0.0,0.0,0.0026190246722290027
742,0.0,0.0,0,0,0.0,0.0,0.0
743,0.0,0.0,0,0,549.1361261506986,0.0,0.0
744,0.0,0.0,0,0,163.88871760605613,0.0,0.0
745,0.0,0.0,0,0,130.11614489375393,0.0,0.0
746,0.0,0.0,0,0,1061.5982746410864,0.0,0.0
747,0.0,0.0,0,0,576.2707664764489,0.0,0.026076703256349365
748,0.0,0.0,0,0,0.0,0.0,0.004606021360013855
749,0.0,0.0009171000153926837,0,1,0.0,0.0,0.0
750,0.0,0.0,0,0,0.0,0.0,0.0
751,0.0,0.0,0,0,234.5545732060073,0.0,0.0
752,0.0,0.0,0,0,131.21601656261046,0.0,0.011892861729310714
753,0.0,0.0,0,0,262.4320331252209,0.0,0.0
754,0.0,0.0,0,0,0.0,0.0,0.0
755,0.0,0.0,0,0,294.0048624998101,0.0,0.0
756,0.0,0.0001521787649103071,0,1,91.2425179461101,0.0,1.1965243441293074e-05
757,0.0,0.0,0,0,278.41560839099924,0.0,0.0
758,0.0,0.0,0,0,387.48977125608445,0.0,0.017492125550047664
759,0.0,0.0,0,0,327.7774633108349,0.0,0.0013095123361145013
760,0.0,0.0,0,0,0.0,0.0,0.0
761,0.0,0.0,0,0,0.0,0.0,0.0
762,0.0,0.0,0,0,117.2772866030036,0.0,0.0013095123361145013
763,0.0,0.0,0,0,130.1161448937541,0.0,0.0
764,0.0,0.0,0,0,1033.0645030121816,0.0,0.004606021360013855
765,0.0,0.0008889567583887933,0,1,182.48503589222014,0.0,0.0
766,0.0,0.0,0,0,270.2124846530808,0.0,0.0
767,0.0,0.0,0,0,130.1161448937541,0.0,0.0013095123361145013
768,0.0,0.0,0,0,131.21601656261046,0.0,0.012886104190033809
769,0.0,0.0,0,0,474.68640134391495,0.0,0.0
770,0.0,0.0,0,0,237.3432006719572,0.0,0.0
771,0.0,0.0,0,0,562.3320365168419,0.0,0.0
772,0.0,0.0,0,0,117.27728660300365,0.0,0.0
773,0.0,0.001001529786404386,0,1,234.5545732060073,0.0,0.0
774,0.0,0.007340493978049396,0,0,130.66606952683267,0.0,0.009577820167024796
775,0.0,0.0,0,0,117.27728660300365,0.0,0.0
776,0.0,0.0,0,0,234.5545732060072,0.0,0.0
777,0.0,0.0,0,0,0.0,0.0,0.0
778,0.0,0.0,0,0,260.2322897875081,0.0,0.011892861729310714
779,0.0,0.0,0,0,247.39343149675773,0.0,0.004606021360013855
780,0.0,0.0,0,0,0.0,0.0,0.0
781,0.0,0.0,0,0,270.2124846530808,0.0,0.0
782,0.0,0.0,0,0,91.2425179461101,0.0,0.011904826972752006
783,0.0,0.0008889567583887933,0,1,0.0,0.0,0.0013095123361145013
784,0.0,3.8712606470963935e-05,0,1,65.05806686977387,0.0,0.0
785,0.0,0.0,0,0,369.66080395056525,0.0,0.0
786,0.0,0.0,0,0,0.0,0.0,0.0
787,0.0,0.0,0,0,0.0,0.0,0.0
788,0.0,0.012345679012345677,0,0,0.0,0.0,0.0
789,0.0,0.0,0,0,0.0,0.0,0.0
790,0.0,0.0,0,0,0.0,0.0,0.0
791,0.0,0.0008889567583887933,0,1,497.5754904594651,0.0,0.0
792,0.0,0.0,0,0,130.1161448937541,0.0,0.0
793,0.0,0.0,0,0,0.0,0.0,0.0
794,0.0,0.0,0,0,387.4897712560845,0.0,0.0013095123361145013
795,0.0,0.0,0,0,0.0,0.0,0.0
796,0.0,0.0,0,0,0.0,0.0,0.0
797,0.0,0.0,0,0,0.0,0.0,0.016498883089324567
798,0.0,0.0,0,0,720.6129934914437,0.0,0.0013095123361145013
799,0.0,0.0,0,0,0.0,0.0,0.0013095123361145013
800,0.0,0.0,0,0,0.0,0.0,0.0
801,0.0,0.0,0,0,0.0,0.0,0.02147068189633551
802,0.0,0.0,0,0,565.9289192900251,0.0,0.012886104190033809
803,0.0,0.0,0,0,0.0,0.0,0.011892861729310714
804,0.0,0.0,0,0,655.5549266216698,0.0,0.011904826972752006
805,0.0,0.0,0,0,0.0,0.0,0.0
806,0.0,0.0,0,0,0.0,0.0,0.0
807,0.0,0.0,0,0,130.11614489375393,0.0,0.0
808,0.0,0.007639876998998384,0,1,270.2124846530808,65.61680000000003,0.0
809,0.0,0.0,0,0,0.0,0.0,0.0
810,0.0,0.0,0,0,0.0,0.0,0.0
811,0.0,0.0,0,0,278.415608390999,0.0,1.1965243441293074e-05
812,0.0,0.0,0,0,131.2160165626103,0.0,0.0
813,0.0,0.007490185488523891,0,0,0.0,0.0,0.004606021360013855
814,0.0,0.0,0,0,0.0,0.0,0.011892861729310714
815,0.0,0.0,0,0,777.8382059373464,0.0,0.0
816,0.0,0.0,0,0,237.34320067195748,0.0,0.0
817,0.0,0.0,0,0,0.0,0.0,0.0
818,0.0,0.0,0,0,131.21601656261046,0.0,0.0
819,0.0,0.0,0,0,0.0,0.0,0.0
820,0.0,0.0,0,0,91.2425179461101,0.0,0.009577820167024796
821,0.0,0.0,0,0,0.0,0.0,0.011892861729310714
822,0.0,0.0,0,0,130.1161448937541,0.0,0.0
823,0.0,0.0,0,0,163.88871760605613,0.0,0.010887332503139297
824,0.0,0.0,0,0,247.39343149675756,0.0,0.01419561652614831
825,0.0,0.0,0,0,0.0,0.0,0.0
826,0.0,0.0,0,0,615.4698550567027,0.0,0.0
827,0.0,0.0,0,0,260.2322897875082,0.0,0.0
828,0.0,0.0,0,0,270.2124846530808,0.0,0.0
829,0.0,0.0,0,0,0.0,0.0,0.0
830,0.0,0.0,0,0,0.0,0.0,0.0
831,0.0,0.0,0,0,130.11614489375393,0.0,0.0
832,0.0,0.0,0,0,0.0,0.0,0.009577820167024796
833,0.0,0.0,0,0,0.0,0.0,0.023785723458621427
834,0.0,0.0,0,0,0.0,0.0,0.0
835,0.0,0.0,0,0,0.0,0.0,0.009577820167024796
836,0.0,0.0,0,0,0.0,0.0,0.0
837,0.0,0.0,0,0,65.05806686977387,0.0,0.012886104190033809
838,0.0,0.0,0,0,270.2124846530805,0.0,0.011892861729310714
839,0.0,0.0,0,0,260.2322897875082,0.0,0.011892861729310714
840,0.0,0.0,0,0,0.0,0.0,0.011904826972752006
841,0.0,0.0,0,0,0.0,0.0,1.1965243441293074e-05
842,0.0,0.0,0,0,0.0,0.0,0.0
843,0.0,0.0,0,0,876.1149025596062,0.0,0.0
844,0.0,0.0,0,0,565.928919290025,0.0,0.012886104190033809
845,0.0,0.0,0,0,254.14105961128615,0.0,0.0
846,0.0,0.0,0,0,556.8312167819985,0.0,0.0
847,0.0,0.0,0,0,270.2124846530805,0.0,0.0
848,0.0,0.0,0,0,0.0,0.0,0.0
849,0.0,0.0,0,0,130.1161448937541,0.0,0.0
850,0.0,0.00046200442944680826,0,1,234.5545732060073,0.0,0.0
851,0.0,0.0,0,0,117.2772866030035,0.0,0.0
852,0.0,0.0,0,0,0.0,0.0,0.004606021360013855
853,0.0,0.0,0,0,0.0,0.0,0.0013095123361145013
854,0.0,0.0,0,0,131.21601656261046,0.0,0.0
855,0.0,0.0,0,0,0.0,0.0,0.0
856,0.0,0.0,0,0,0.0,0.0,0.0
857,0.0,0.0,0,0,395.6928949940028,0.0,0.011892861729310714
858,0.0,0.0,0,0,0.0,0.0,0.0
859,0.0,0.0,0,0,131.2160165626103,0.0,0.011892861729310714
860,0.0,0.0,0,0,0.0,0.0,0.0
861,0.0,0.0,0,0,783.1826662500874,0.0,0.0
862,0.0,0.007639876998998384,0,0,270.2124846530808,0.0,0.0
863,0.0,0.0,0,0,0.0,0.0,0.0
864,0.0,0.0,0,0,270.2124846530808,0.0,0.0
865,0.0,0.0,0,0,655.5549266216698,0.0,0.005915533696128356
866,0.0,0.0,0,0,0.0,0.0,0.0
867,0.0,0.0009171000153926837,0,1,0.0,0.0,0.0
868,0.0,0.0,0,0,327.7774633108349,0.0,0.0
869,0.0,0.0,0,0,565.120663982792,0.0,0.0
870,0.0,0.0,0,0,91.24251794610998,0.0,0.0
871,0.0,0.0,0,0,408.531753284753,0.0,0.0
872,0.0,0.007639876998998384,0,0,91.24251794611007,0.0,0.0
873,0.0,0.0,0,0,208.51980454911376,0.0,0.0
874,0.0,0.0,0,0,0.0,0.0,0.0
875,0.0,0.0,0,0,0.0,0.0,0.0
876,0.0,0.0,0,0,270.2124846530808,0.0,0.009577820167024796
877,0.0,0.0,0,0,0.0,0.0,0.0
878,0.0,0.0,0,0,278.41560839099935,0.0,0.0
879,0.0,0.0009558126218636476,0,2,327.7774633108349,0.0,1.1965243441293074e-05
880,0.0,0.0,0,0,0.0,0.0,0.0
881,0.0,0.0,0,0,0.0,0.0,0.0013095123361145013
882,0.0,0.0,0,0,0.0,0.0,0.004606021360013855
883,0.0,0.0,0,0,0.0,0.0,0.0
884,0.0,0.0,0,0,0.0,0.0,0.0
885,0.0,0.0,0,0,117.2772866030035,0.0,0.0
886,0.0,0.0,0,0,820.4484824726359,0.0,0.0
887,0.0,0.0001521787649103071,0,1,0.0,0.0,0.0
888,0.0,0.0,0,0,0.0,0.0,0.004606021360013855
889,0.0,0.0,0,0,0.0,0.0,0.0
890,0.0,0.0,0,0,91.24251794610998,0.0,0.0
891,0.0,0.0,0,0,0.0,0.0,0.0
892,0.0,0.0,0,0,0.0,0.0,0.0
893,0.0,0.0,0,0,327.7774633108345,0.0,0.0
894,0.0,0.0,0,0,0.0,0.0,0.0
895,0.004246564275760319,0.01368420664153173,0,0,0.0,0.0,0.004606021360013855
896,0.0,0.0,0,0,0.0,0.0,0.0
897,0.0,0.0,0,0,0.0,0.0,0.0
898,0.0,0.0,0,0,300.1625758630661,0.0,0.004606021360013855
899,0.0,0.0,0,0,91.24251794610998,0.0,0.0
900,0.0,0.007490185488523891,0,0,260.2322897875082,0.0,0.0
